QuoteItemID,QuoteID,ProductID,Quantity,UnitPrice,DiscountPercent,DiscountAmount,LineTotal
QI002106,QTN00700,PRD0001,2,299,0,0.0,598.0
QI002107,QTN00700,PRD0003,3,999,5,149.85,2847.15
QI002108,QTN00700,PRD0017,3,499,15,224.55,1272.45
QI002109,QTN00700,PRD0002,470,599,5,14076.5,267453.5
QI002110,QTN00701,PRD0003,3,999,10,299.7,2697.3
QI002111,QTN00701,PRD0019,3,799,0,0.0,2397.0
QI002112,QTN00701,PRD0015,2,999,15,299.7,1698.3
QI002113,QTN00701,PRD0009,2,149,10,29.8,268.2
QI002114,QTN00701,PRD0010,1402,199,0,0.0,278998.0
QI002115,QTN00702,PRD0010,603,199,10,11999.7,107997.3
QI002116,QTN00703,PRD0013,3,899,15,404.55,2292.45
QI002117,QTN00703,PRD0006,344,249,5,4282.8,81373.2
QI002118,QTN00704,PRD0009,3,149,5,22.35,424.65
QI002119,QTN00704,PRD0008,3,199,5,29.85,567.15
QI002120,QTN00704,PRD0014,234,1199,10,28056.6,252509.4
QI002121,QTN00705,PRD0003,1,999,0,0.0,999.0
QI002122,QTN00705,PRD0016,1,699,5,34.95,664.05
QI002123,QTN00705,PRD0006,3,249,0,0.0,747.0
QI002124,QTN00705,PRD0014,150,1199,15,26977.5,152872.5
QI002125,QTN00706,PRD0016,17,699,15,1782.45,10100.55
QI002126,QTN00707,PRD0017,3,499,10,149.7,1347.3
QI002127,QTN00707,PRD0004,1,799,5,39.95,759.05
QI002128,QTN00707,PRD0006,1178,249,10,29332.2,263989.8
QI002129,QTN00708,PRD0007,141,499,10,7035.9,63323.1
QI002130,QTN00709,PRD0014,3,1199,5,179.85,3417.15
QI002131,QTN00709,PRD0015,1,999,5,49.95,949.05
QI002132,QTN00709,PRD0005,2,1499,0,0.0,2998.0
QI002133,QTN00709,PRD0009,1664,149,10,24793.6,223142.4
QI002134,QTN00710,PRD0008,3,199,10,59.7,537.3
QI002135,QTN00710,PRD0011,1,699,10,69.9,629.1
QI002136,QTN00710,PRD0016,3,699,5,104.85,1992.15
QI002137,QTN00710,PRD0015,214,999,5,10689.3,203096.7
QI002138,QTN00711,PRD0016,1,699,5,34.95,664.05
QI002139,QTN00711,PRD0020,2,599,15,179.7,1018.3
QI002140,QTN00711,PRD0013,1,899,10,89.9,809.1
QI002141,QTN00711,PRD0015,1,999,5,49.95,949.05
QI002142,QTN00711,PRD0014,83,1199,10,9951.7,89565.3
QI002143,QTN00712,PRD0005,2,1499,10,299.8,2698.2
QI002144,QTN00712,PRD0016,1,699,15,104.85,594.15
QI002145,QTN00712,PRD0015,53,999,0,0.0,52947.0
QI002146,QTN00713,PRD0020,140,599,10,8386.0,75474.0
QI002147,QTN00714,PRD0008,1,199,5,9.95,189.05
QI002148,QTN00714,PRD0002,1,599,10,59.9,539.1
QI002149,QTN00714,PRD0020,2,599,0,0.0,1198.0
QI002150,QTN00714,PRD0018,102,1999,15,30584.7,173313.3
QI002151,QTN00715,PRD0003,3,999,10,299.7,2697.3
QI002152,QTN00715,PRD0018,1,1999,10,199.9,1799.1
QI002153,QTN00715,PRD0007,40,499,15,2994.0,16966.0
QI002154,QTN00716,PRD0001,1,299,10,29.9,269.1
QI002155,QTN00716,PRD0019,3,799,5,119.85,2277.15
QI002156,QTN00716,PRD0018,2,1999,0,0.0,3998.0
QI002157,QTN00716,PRD0009,485,149,0,0.0,72265.0
QI002158,QTN00717,PRD0016,3,699,0,0.0,2097.0
QI002159,QTN00717,PRD0015,264,999,0,0.0,263736.0
QI002160,QTN00718,PRD0015,3,999,5,149.85,2847.15
QI002161,QTN00718,PRD0008,337,199,15,10059.45,57003.55
QI002162,QTN00719,PRD0014,111,1199,5,6654.45,126434.55
QI002163,QTN00720,PRD0004,3,799,15,359.55,2037.45
QI002164,QTN00720,PRD0005,3,1499,0,0.0,4497.0
QI002165,QTN00720,PRD0002,3,599,5,89.85,1707.15
QI002166,QTN00720,PRD0018,1,1999,15,299.85,1699.15
QI002167,QTN00720,PRD0001,134,299,10,4006.6,36059.4
QI002168,QTN00721,PRD0020,356,599,0,0.0,213244.0
QI002169,QTN00722,PRD0017,67,499,0,0.0,33433.0
QI002170,QTN00723,PRD0009,2,149,0,0.0,298.0
QI002171,QTN00723,PRD0020,148,599,5,4432.6,84219.4
QI002172,QTN00724,PRD0006,2,249,15,74.7,423.3
QI002173,QTN00724,PRD0005,2,1499,15,449.7,2548.3
QI002174,QTN00724,PRD0013,118,899,15,15912.3,90169.7
QI002175,QTN00725,PRD0010,1,199,15,29.85,169.15
QI002176,QTN00725,PRD0002,3,599,0,0.0,1797.0
QI002177,QTN00725,PRD0013,88,899,0,0.0,79112.0
QI002178,QTN00726,PRD0010,1,199,0,0.0,199.0
QI002179,QTN00726,PRD0002,3,599,0,0.0,1797.0
QI002180,QTN00726,PRD0009,2,149,0,0.0,298.0
QI002181,QTN00726,PRD0017,2,499,10,99.8,898.2
QI002182,QTN00726,PRD0012,135,399,0,0.0,53865.0
QI002183,QTN00727,PRD0019,2,799,15,239.7,1358.3
QI002184,QTN00727,PRD0005,2,1499,0,0.0,2998.0
QI002185,QTN00727,PRD0010,1329,199,15,39670.65,224800.35
QI002186,QTN00728,PRD0002,3,599,5,89.85,1707.15
QI002187,QTN00728,PRD0012,261,399,5,5206.95,98932.05
QI002188,QTN00729,PRD0013,3,899,10,269.7,2427.3
QI002189,QTN00729,PRD0007,3,499,5,74.85,1422.15
QI002190,QTN00729,PRD0009,2,149,10,29.8,268.2
QI002191,QTN00729,PRD0011,243,699,0,0.0,169857.0
QI002192,QTN00730,PRD0004,3,799,5,119.85,2277.15
QI002193,QTN00730,PRD0019,1,799,0,0.0,799.0
QI002194,QTN00730,PRD0007,1,499,15,74.85,424.15
QI002195,QTN00730,PRD0011,3,699,0,0.0,2097.0
QI002196,QTN00730,PRD0006,107,249,10,2664.3,23978.7
QI002197,QTN00731,PRD0018,3,1999,10,599.7,5397.3
QI002198,QTN00731,PRD0006,441,249,5,5490.45,104318.55
QI002199,QTN00732,PRD0008,3,199,5,29.85,567.15
QI002200,QTN00732,PRD0014,1,1199,5,59.95,1139.05
QI002201,QTN00732,PRD0006,1,249,10,24.9,224.1
QI002202,QTN00732,PRD0013,22,899,5,988.9,18789.1
QI002203,QTN00733,PRD0016,379,699,5,13246.05,251674.95
QI002204,QTN00734,PRD0007,1,499,15,74.85,424.15
QI002205,QTN00734,PRD0006,3,249,0,0.0,747.0
QI002206,QTN00734,PRD0016,2,699,0,0.0,1398.0
QI002207,QTN00734,PRD0002,2,599,0,0.0,1198.0
QI002208,QTN00734,PRD0015,202,999,5,10089.9,191708.1
QI002209,QTN00735,PRD0010,2,199,10,39.8,358.2
QI002210,QTN00735,PRD0012,2,399,5,39.9,758.1
QI002211,QTN00735,PRD0003,3,999,5,149.85,2847.15
QI002212,QTN00735,PRD0014,1,1199,10,119.9,1079.1
QI002213,QTN00735,PRD0006,135,249,0,0.0,33615.0
QI002214,QTN00736,PRD0006,2,249,15,74.7,423.3
QI002215,QTN00736,PRD0009,1387,149,15,30999.45,175663.55
QI002216,QTN00737,PRD0017,3,499,10,149.7,1347.3
QI002217,QTN00737,PRD0007,3,499,5,74.85,1422.15
QI002218,QTN00737,PRD0004,158,799,10,12624.2,113617.8
QI002219,QTN00738,PRD0002,2,599,5,59.9,1138.1
QI002220,QTN00738,PRD0017,1,499,10,49.9,449.1
QI002221,QTN00738,PRD0013,27,899,5,1213.65,23059.35
QI002222,QTN00739,PRD0017,3,499,15,224.55,1272.45
QI002223,QTN00739,PRD0008,202,199,10,4019.8,36178.2
QI002224,QTN00740,PRD0020,1,599,10,59.9,539.1
QI002225,QTN00740,PRD0017,2,499,15,149.7,848.3
QI002226,QTN00740,PRD0018,105,1999,15,31484.25,178410.75
QI002227,QTN00741,PRD0013,2,899,15,269.7,1528.3
QI002228,QTN00741,PRD0003,3,999,0,0.0,2997.0
QI002229,QTN00741,PRD0018,130,1999,5,12993.5,246876.5
QI002230,QTN00742,PRD0019,1,799,10,79.9,719.1
QI002231,QTN00742,PRD0008,1,199,5,9.95,189.05
QI002232,QTN00742,PRD0007,2,499,0,0.0,998.0
QI002233,QTN00742,PRD0001,3,299,0,0.0,897.0
QI002234,QTN00742,PRD0002,109,599,0,0.0,65291.0
QI002235,QTN00743,PRD0002,3,599,0,0.0,1797.0
QI002236,QTN00743,PRD0001,3,299,15,134.55,762.45
QI002237,QTN00743,PRD0006,3,249,5,37.35,709.65
QI002238,QTN00743,PRD0010,1,199,10,19.9,179.1
QI002239,QTN00743,PRD0018,33,1999,15,9895.05,56071.95
QI002240,QTN00744,PRD0001,2,299,15,89.7,508.3
QI002241,QTN00744,PRD0009,1712,149,5,12754.4,242333.6
QI002242,QTN00745,PRD0010,3,199,10,59.7,537.3
QI002243,QTN00745,PRD0017,1,499,15,74.85,424.15
QI002244,QTN00745,PRD0015,3,999,0,0.0,2997.0
QI002245,QTN00745,PRD0014,2,1199,10,239.8,2158.2
QI002246,QTN00745,PRD0012,96,399,0,0.0,38304.0
QI002247,QTN00746,PRD0007,3,499,5,74.85,1422.15
QI002248,QTN00746,PRD0012,515,399,5,10274.25,195210.75
QI002249,QTN00747,PRD0006,1,249,5,12.45,236.55
QI002250,QTN00747,PRD0011,3,699,5,104.85,1992.15
QI002251,QTN00747,PRD0003,3,999,15,449.55,2547.45
QI002252,QTN00747,PRD0009,1199,149,10,17865.1,160785.9
QI002253,QTN00748,PRD0004,352,799,5,14062.4,267185.6
QI002254,QTN00749,PRD0012,1,399,0,0.0,399.0
QI002255,QTN00749,PRD0007,2,499,10,99.8,898.2
QI002256,QTN00749,PRD0019,1,799,0,0.0,799.0
QI002257,QTN00749,PRD0008,1344,199,5,13372.8,254083.2
QI002258,QTN00750,PRD0011,2,699,15,209.7,1188.3
QI002259,QTN00750,PRD0012,2,399,15,119.7,678.3
QI002260,QTN00750,PRD0004,1,799,0,0.0,799.0
QI002261,QTN00750,PRD0013,3,899,10,269.7,2427.3
QI002262,QTN00750,PRD0001,329,299,0,0.0,98371.0
QI002263,QTN00751,PRD0011,3,699,10,209.7,1887.3
QI002264,QTN00751,PRD0005,3,1499,10,449.7,4047.3
QI002265,QTN00751,PRD0010,3,199,5,29.85,567.15
QI002266,QTN00751,PRD0014,2,1199,15,359.7,2038.3
QI002267,QTN00751,PRD0002,364,599,10,21803.6,196232.4
QI002268,QTN00752,PRD0010,3,199,0,0.0,597.0
QI002269,QTN00752,PRD0014,3,1199,10,359.7,3237.3
QI002270,QTN00752,PRD0012,2,399,5,39.9,758.1
QI002271,QTN00752,PRD0019,3,799,15,359.55,2037.45
QI002272,QTN00752,PRD0005,59,1499,10,8844.1,79596.9
QI002273,QTN00753,PRD0010,2,199,15,59.7,338.3
QI002274,QTN00753,PRD0007,3,499,0,0.0,1497.0
QI002275,QTN00753,PRD0013,58,899,5,2607.1,49534.9
QI002276,QTN00754,PRD0018,1,1999,5,99.95,1899.05
QI002277,QTN00754,PRD0015,1,999,10,99.9,899.1
QI002278,QTN00754,PRD0008,1,199,5,9.95,189.05
QI002279,QTN00754,PRD0009,613,149,5,4566.85,86770.15
QI002280,QTN00755,PRD0007,2,499,0,0.0,998.0
QI002281,QTN00755,PRD0019,286,799,5,11425.7,217088.3
QI002282,QTN00756,PRD0002,2,599,0,0.0,1198.0
QI002283,QTN00756,PRD0001,2,299,15,89.7,508.3
QI002284,QTN00756,PRD0017,2,499,5,49.9,948.1
QI002285,QTN00756,PRD0003,55,999,5,2747.25,52197.75
QI002286,QTN00757,PRD0018,1,1999,5,99.95,1899.05
QI002287,QTN00757,PRD0015,1,999,5,49.95,949.05
QI002288,QTN00757,PRD0004,3,799,5,119.85,2277.15
QI002289,QTN00757,PRD0001,793,299,5,11855.35,225251.65
QI002290,QTN00758,PRD0013,1,899,5,44.95,854.05
QI002291,QTN00758,PRD0020,1,599,5,29.95,569.05
QI002292,QTN00758,PRD0017,2,499,5,49.9,948.1
QI002293,QTN00758,PRD0003,3,999,15,449.55,2547.45
QI002294,QTN00758,PRD0005,191,1499,0,0.0,286309.0
QI002295,QTN00759,PRD0014,1,1199,5,59.95,1139.05
QI002296,QTN00759,PRD0009,2,149,15,44.7,253.3
QI002297,QTN00759,PRD0016,328,699,15,34390.8,194881.2
QI002298,QTN00760,PRD0019,1,799,15,119.85,679.15
QI002299,QTN00760,PRD0008,1164,199,5,11581.8,220054.2
QI002300,QTN00761,PRD0009,1,149,10,14.9,134.1
QI002301,QTN00761,PRD0016,1,699,10,69.9,629.1
QI002302,QTN00761,PRD0011,2,699,0,0.0,1398.0
QI002303,QTN00761,PRD0002,1,599,15,89.85,509.15
QI002304,QTN00761,PRD0018,92,1999,15,27586.2,156321.8
QI002305,QTN00762,PRD0006,1,249,0,0.0,249.0
QI002306,QTN00762,PRD0001,25,299,5,373.75,7101.25
QI002307,QTN00763,PRD0005,3,1499,15,674.55,3822.45
QI002308,QTN00763,PRD0014,1,1199,0,0.0,1199.0
QI002309,QTN00763,PRD0013,1,899,15,134.85,764.15
QI002310,QTN00763,PRD0012,3,399,0,0.0,1197.0
QI002311,QTN00763,PRD0017,585,499,0,0.0,291915.0
QI002312,QTN00764,PRD0006,930,249,15,34735.5,196834.5
QI002313,QTN00765,PRD0014,3,1199,0,0.0,3597.0
QI002314,QTN00765,PRD0015,92,999,15,13786.2,78121.8
QI002315,QTN00766,PRD0006,2,249,10,49.8,448.2
QI002316,QTN00766,PRD0017,1,499,15,74.85,424.15
QI002317,QTN00766,PRD0016,1,699,15,104.85,594.15
QI002318,QTN00766,PRD0019,2,799,10,159.8,1438.2
QI002319,QTN00766,PRD0010,377,199,0,0.0,75023.0
QI002320,QTN00767,PRD0003,1,999,10,99.9,899.1
QI002321,QTN00767,PRD0017,2,499,5,49.9,948.1
QI002322,QTN00767,PRD0018,1,1999,10,199.9,1799.1
QI002323,QTN00767,PRD0019,236,799,15,28284.6,160279.4
QI002324,QTN00768,PRD0011,1,699,0,0.0,699.0
QI002325,QTN00768,PRD0005,3,1499,0,0.0,4497.0
QI002326,QTN00768,PRD0018,23,1999,0,0.0,45977.0
QI002327,QTN00769,PRD0009,1,149,15,22.35,126.65
QI002328,QTN00769,PRD0007,3,499,5,74.85,1422.15
QI002329,QTN00769,PRD0011,3,699,10,209.7,1887.3
QI002330,QTN00769,PRD0019,2,799,10,159.8,1438.2
QI002331,QTN00769,PRD0016,182,699,0,0.0,127218.0
QI002332,QTN00770,PRD0017,2,499,10,99.8,898.2
QI002333,QTN00770,PRD0019,345,799,10,27565.5,248089.5
QI002334,QTN00771,PRD0001,2,299,10,59.8,538.2
QI002335,QTN00771,PRD0016,3,699,10,209.7,1887.3
QI002336,QTN00771,PRD0003,3,999,15,449.55,2547.45
QI002337,QTN00771,PRD0002,1,599,15,89.85,509.15
QI002338,QTN00771,PRD0018,87,1999,15,26086.95,147826.05
QI002339,QTN00772,PRD0016,2,699,15,209.7,1188.3
QI002340,QTN00772,PRD0006,536,249,10,13346.4,120117.6
QI002341,QTN00773,PRD0012,3,399,10,119.7,1077.3
QI002342,QTN00773,PRD0017,3,499,15,224.55,1272.45
QI002343,QTN00773,PRD0011,414,699,5,14469.3,274916.7
QI002344,QTN00774,PRD0018,31,1999,5,3098.45,58870.55
QI002345,QTN00775,PRD0007,3,499,5,74.85,1422.15
QI002346,QTN00775,PRD0002,1,599,5,29.95,569.05
QI002347,QTN00775,PRD0015,3,999,15,449.55,2547.45
QI002348,QTN00775,PRD0008,31,199,10,616.9,5552.1
QI002349,QTN00776,PRD0001,3,299,0,0.0,897.0
QI002350,QTN00776,PRD0012,1,399,15,59.85,339.15
QI002351,QTN00776,PRD0017,3,499,0,0.0,1497.0
QI002352,QTN00776,PRD0018,1,1999,5,99.95,1899.05
QI002353,QTN00776,PRD0004,115,799,15,13782.75,78102.25
QI002354,QTN00777,PRD0019,2,799,0,0.0,1598.0
QI002355,QTN00777,PRD0003,1,999,10,99.9,899.1
QI002356,QTN00777,PRD0007,1,499,10,49.9,449.1
QI002357,QTN00777,PRD0013,1,899,0,0.0,899.0
QI002358,QTN00777,PRD0020,124,599,15,11141.4,63134.6
QI002359,QTN00778,PRD0013,3,899,10,269.7,2427.3
QI002360,QTN00778,PRD0004,3,799,0,0.0,2397.0
QI002361,QTN00778,PRD0017,1,499,15,74.85,424.15
QI002362,QTN00778,PRD0008,797,199,15,23790.45,134812.55
QI002363,QTN00779,PRD0010,878,199,5,8736.1,165985.9
QI002364,QTN00780,PRD0020,2,599,5,59.9,1138.1
QI002365,QTN00780,PRD0005,1,1499,5,74.95,1424.05
QI002366,QTN00780,PRD0015,3,999,5,149.85,2847.15
QI002367,QTN00780,PRD0003,3,999,0,0.0,2997.0
QI002368,QTN00780,PRD0006,485,249,10,12076.5,108688.5
QI002369,QTN00781,PRD0012,3,399,0,0.0,1197.0
QI002370,QTN00781,PRD0015,19,999,5,949.05,18031.95
QI002371,QTN00782,PRD0011,83,699,10,5801.7,52215.3
QI002372,QTN00783,PRD0002,2,599,15,179.7,1018.3
QI002373,QTN00783,PRD0011,2,699,5,69.9,1328.1
QI002374,QTN00783,PRD0008,3,199,0,0.0,597.0
QI002375,QTN00783,PRD0016,42,699,0,0.0,29358.0
QI002376,QTN00784,PRD0016,104,699,10,7269.6,65426.4
QI002377,QTN00785,PRD0016,3,699,10,209.7,1887.3
QI002378,QTN00785,PRD0015,2,999,10,199.8,1798.2
QI002379,QTN00785,PRD0001,1,299,5,14.95,284.05
QI002380,QTN00785,PRD0017,2,499,15,149.7,848.3
QI002381,QTN00785,PRD0007,110,499,0,0.0,54890.0
QI002382,QTN00786,PRD0018,1,1999,15,299.85,1699.15
QI002383,QTN00786,PRD0015,3,999,0,0.0,2997.0
QI002384,QTN00786,PRD0002,333,599,0,0.0,199467.0
QI002385,QTN00787,PRD0006,2,249,10,49.8,448.2
QI002386,QTN00787,PRD0013,1,899,10,89.9,809.1
QI002387,QTN00787,PRD0003,3,999,10,299.7,2697.3
QI002388,QTN00787,PRD0017,3,499,15,224.55,1272.45
QI002389,QTN00787,PRD0005,18,1499,15,4047.3,22934.7
QI002390,QTN00788,PRD0006,2,249,5,24.9,473.1
QI002391,QTN00788,PRD0002,2,599,15,179.7,1018.3
QI002392,QTN00788,PRD0007,3,499,15,224.55,1272.45
QI002393,QTN00788,PRD0008,3,199,0,0.0,597.0
QI002394,QTN00788,PRD0009,810,149,15,18103.5,102586.5
QI002395,QTN00789,PRD0014,38,1199,10,4556.2,41005.8
QI002396,QTN00790,PRD0011,246,699,15,25793.1,146160.9
QI002397,QTN00791,PRD0009,3,149,5,22.35,424.65
QI002398,QTN00791,PRD0012,514,399,10,20508.6,184577.4
QI002399,QTN00792,PRD0012,2,399,0,0.0,798.0
QI002400,QTN00792,PRD0005,3,1499,10,449.7,4047.3
QI002401,QTN00792,PRD0019,1,799,10,79.9,719.1
QI002402,QTN00792,PRD0015,16,999,0,0.0,15984.0
QI002403,QTN00793,PRD0012,3,399,10,119.7,1077.3
QI002404,QTN00793,PRD0016,1,699,5,34.95,664.05
QI002405,QTN00793,PRD0009,2,149,10,29.8,268.2
QI002406,QTN00793,PRD0017,234,499,10,11676.6,105089.4
QI002407,QTN00794,PRD0006,3,249,10,74.7,672.3
QI002408,QTN00794,PRD0011,49,699,5,1712.55,32538.45
QI002409,QTN00795,PRD0004,2,799,5,79.9,1518.1
QI002410,QTN00795,PRD0019,193,799,5,7710.35,146496.65
QI002411,QTN00796,PRD0018,2,1999,5,199.9,3798.1
QI002412,QTN00796,PRD0004,10,799,5,399.5,7590.5
QI002413,QTN00797,PRD0020,1,599,10,59.9,539.1
QI002414,QTN00797,PRD0009,1135,149,5,8455.75,160659.25
QI002415,QTN00798,PRD0004,39,799,0,0.0,31161.0
QI002416,QTN00799,PRD0011,200,699,15,20970.0,118830.0
QI002417,QTN00800,PRD0016,1,699,0,0.0,699.0
QI002418,QTN00800,PRD0019,2,799,10,159.8,1438.2
QI002419,QTN00800,PRD0007,3,499,10,149.7,1347.3
QI002420,QTN00800,PRD0009,2,149,10,29.8,268.2
QI002421,QTN00800,PRD0013,205,899,15,27644.25,156650.75
QI002422,QTN00801,PRD0011,3,699,10,209.7,1887.3
QI002423,QTN00801,PRD0015,127,999,15,19030.95,107842.05
QI002424,QTN00802,PRD0004,3,799,5,119.85,2277.15
QI002425,QTN00802,PRD0016,95,699,0,0.0,66405.0
QI002426,QTN00803,PRD0008,2,199,15,59.7,338.3
QI002427,QTN00803,PRD0002,3,599,0,0.0,1797.0
QI002428,QTN00803,PRD0003,3,999,10,299.7,2697.3
QI002429,QTN00803,PRD0015,2,999,5,99.9,1898.1
QI002430,QTN00803,PRD0013,304,899,15,40994.4,232301.6
QI002431,QTN00804,PRD0004,298,799,15,35715.3,202386.7
QI002432,QTN00805,PRD0014,3,1199,0,0.0,3597.0
QI002433,QTN00805,PRD0020,1,599,5,29.95,569.05
QI002434,QTN00805,PRD0009,703,149,15,15712.05,89034.95
QI002435,QTN00806,PRD0016,1,699,10,69.9,629.1
QI002436,QTN00806,PRD0005,2,1499,10,299.8,2698.2
QI002437,QTN00806,PRD0015,1,999,10,99.9,899.1
QI002438,QTN00806,PRD0010,1,199,10,19.9,179.1
QI002439,QTN00806,PRD0019,84,799,15,10067.4,57048.6
QI002440,QTN00807,PRD0001,2,299,10,59.8,538.2
QI002441,QTN00807,PRD0006,1,249,15,37.35,211.65
QI002442,QTN00807,PRD0015,2,999,5,99.9,1898.1
QI002443,QTN00807,PRD0020,2,599,10,119.8,1078.2
QI002444,QTN00807,PRD0018,64,1999,10,12793.6,115142.4
QI002445,QTN00808,PRD0007,2,499,15,149.7,848.3
QI002446,QTN00808,PRD0003,1,999,5,49.95,949.05
QI002447,QTN00808,PRD0001,3,299,5,44.85,852.15
QI002448,QTN00808,PRD0018,135,1999,0,0.0,269865.0
QI002449,QTN00809,PRD0020,1,599,15,89.85,509.15
QI002450,QTN00809,PRD0016,2,699,5,69.9,1328.1
QI002451,QTN00809,PRD0009,525,149,5,3911.25,74313.75
QI002452,QTN00810,PRD0006,2,249,0,0.0,498.0
QI002453,QTN00810,PRD0004,75,799,5,2996.25,56928.75
QI002454,QTN00811,PRD0008,2,199,5,19.9,378.1
QI002455,QTN00811,PRD0011,3,699,10,209.7,1887.3
QI002456,QTN00811,PRD0002,2,599,10,119.8,1078.2
QI002457,QTN00811,PRD0010,1204,199,10,23959.6,215636.4
QI002458,QTN00812,PRD0020,3,599,0,0.0,1797.0
QI002459,QTN00812,PRD0018,2,1999,0,0.0,3998.0
QI002460,QTN00812,PRD0014,3,1199,5,179.85,3417.15
QI002461,QTN00812,PRD0002,1,599,5,29.95,569.05
QI002462,QTN00812,PRD0017,269,499,10,13423.1,120807.9
QI002463,QTN00813,PRD0014,3,1199,0,0.0,3597.0
QI002464,QTN00813,PRD0016,2,699,10,139.8,1258.2
QI002465,QTN00813,PRD0007,2,499,10,99.8,898.2
QI002466,QTN00813,PRD0011,362,699,10,25303.8,227734.2
QI002467,QTN00814,PRD0020,3,599,10,179.7,1617.3
QI002468,QTN00814,PRD0014,2,1199,0,0.0,2398.0
QI002469,QTN00814,PRD0002,2,599,0,0.0,1198.0
QI002470,QTN00814,PRD0011,2,699,5,69.9,1328.1
QI002471,QTN00814,PRD0008,1284,199,5,12775.8,242740.2
QI002472,QTN00815,PRD0013,2,899,10,179.8,1618.2
QI002473,QTN00815,PRD0003,3,999,15,449.55,2547.45
QI002474,QTN00815,PRD0005,191,1499,15,42946.35,243362.65
QI002475,QTN00816,PRD0005,125,1499,15,28106.25,159268.75
QI002476,QTN00817,PRD0017,2,499,15,149.7,848.3
QI002477,QTN00817,PRD0016,3,699,5,104.85,1992.15
QI002478,QTN00817,PRD0008,1,199,10,19.9,179.1
QI002479,QTN00817,PRD0020,2,599,15,179.7,1018.3
QI002480,QTN00817,PRD0019,319,799,0,0.0,254881.0
QI002481,QTN00818,PRD0008,1024,199,5,10188.8,193587.2
QI002482,QTN00819,PRD0018,1,1999,10,199.9,1799.1
QI002483,QTN00819,PRD0009,2,149,10,29.8,268.2
QI002484,QTN00819,PRD0020,297,599,10,17790.3,160112.7
QI002485,QTN00820,PRD0011,3,699,15,314.55,1782.45
QI002486,QTN00820,PRD0013,2,899,15,269.7,1528.3
QI002487,QTN00820,PRD0020,2,599,15,179.7,1018.3
QI002488,QTN00820,PRD0008,2,199,5,19.9,378.1
QI002489,QTN00820,PRD0002,484,599,5,14495.8,275420.2
QI002490,QTN00821,PRD0013,308,899,5,13844.6,263047.4
QI002491,QTN00822,PRD0003,3,999,10,299.7,2697.3
QI002492,QTN00822,PRD0008,1289,199,0,0.0,256511.0
QI002493,QTN00823,PRD0008,1,199,15,29.85,169.15
QI002494,QTN00823,PRD0013,82,899,0,0.0,73718.0
QI002495,QTN00824,PRD0004,300,799,0,0.0,239700.0
QI002496,QTN00825,PRD0007,3,499,0,0.0,1497.0
QI002497,QTN00825,PRD0010,1,199,15,29.85,169.15
QI002498,QTN00825,PRD0002,3,599,0,0.0,1797.0
QI002499,QTN00825,PRD0020,98,599,0,0.0,58702.0
QI002500,QTN00826,PRD0009,3,149,5,22.35,424.65
QI002501,QTN00826,PRD0006,1,249,15,37.35,211.65
QI002502,QTN00826,PRD0015,169,999,10,16883.1,151947.9
QI002503,QTN00827,PRD0020,1,599,10,59.9,539.1
QI002504,QTN00827,PRD0009,457,149,15,10213.95,57879.05
QI002505,QTN00828,PRD0017,1,499,5,24.95,474.05
QI002506,QTN00828,PRD0016,254,699,0,0.0,177546.0
QI002507,QTN00829,PRD0010,40,199,10,796.0,7164.0
QI002508,QTN00830,PRD0011,2,699,15,209.7,1188.3
QI002509,QTN00830,PRD0014,3,1199,10,359.7,3237.3
QI002510,QTN00830,PRD0018,53,1999,15,15892.05,90054.95
QI002511,QTN00831,PRD0015,3,999,5,149.85,2847.15
QI002512,QTN00831,PRD0003,176,999,15,26373.6,149450.4
QI002513,QTN00832,PRD0014,2,1199,10,239.8,2158.2
QI002514,QTN00832,PRD0013,2,899,15,269.7,1528.3
QI002515,QTN00832,PRD0002,3,599,5,89.85,1707.15
QI002516,QTN00832,PRD0008,1,199,15,29.85,169.15
QI002517,QTN00832,PRD0019,132,799,10,10546.8,94921.2
QI002518,QTN00833,PRD0010,2,199,10,39.8,358.2
QI002519,QTN00833,PRD0007,1,499,10,49.9,449.1
QI002520,QTN00833,PRD0011,272,699,0,0.0,190128.0
QI002521,QTN00834,PRD0003,136,999,5,6793.2,129070.8
QI002522,QTN00835,PRD0009,2,149,15,44.7,253.3
QI002523,QTN00835,PRD0011,3,699,0,0.0,2097.0
QI002524,QTN00835,PRD0001,616,299,15,27627.6,156556.4
QI002525,QTN00836,PRD0006,2,249,0,0.0,498.0
QI002526,QTN00836,PRD0019,2,799,10,159.8,1438.2
QI002527,QTN00836,PRD0009,3,149,5,22.35,424.65
QI002528,QTN00836,PRD0015,20,999,0,0.0,19980.0
QI002529,QTN00837,PRD0002,2,599,5,59.9,1138.1
QI002530,QTN00837,PRD0006,2,249,15,74.7,423.3
QI002531,QTN00837,PRD0020,2,599,5,59.9,1138.1
QI002532,QTN00837,PRD0007,1,499,15,74.85,424.15
QI002533,QTN00837,PRD0014,112,1199,15,20143.2,114144.8
QI002534,QTN00838,PRD0001,2,299,0,0.0,598.0
QI002535,QTN00838,PRD0020,34,599,15,3054.9,17311.1
QI002536,QTN00839,PRD0008,3,199,10,59.7,537.3
QI002537,QTN00839,PRD0017,195,499,10,9730.5,87574.5
QI002538,QTN00840,PRD0002,2,599,15,179.7,1018.3
QI002539,QTN00840,PRD0015,1,999,0,0.0,999.0
