OrderID,QuoteID,AccountID,OrderDate,OrderAmount,ShippingMethod,OrderStatus
ORD01597,QTN03224,ACC03226,2023-12-18,117221.8,Overnight,Delivered
ORD01598,QTN03225,ACC04218,2023-10-17,42157.2,Overnight,Shipped
ORD01599,QTN03228,ACC04781,2023-11-28,24969.0,Standard,Processing
ORD01600,QTN03230,ACC01360,2024-01-10,25254.95,Express,Delivered
ORD01601,QTN03231,ACC03056,2023-11-04,209790.0,Express,Processing
ORD01602,QTN03232,ACC02443,2023-12-24,15270.1,Express,Processing
ORD01603,QTN03233,ACC04795,2024-01-15,101986.4,Standard,Shipped
ORD01604,QTN03237,ACC04559,2024-01-10,120190.75,Overnight,Delivered
ORD01605,QTN03238,ACC04495,2024-01-12,10764.0,Express,Processing
ORD01606,QTN03239,ACC02268,2024-01-05,230144.0,Standard,Processing
ORD01607,QTN03240,ACC02918,2023-11-10,243318.5,Overnight,Shipped
ORD01608,QTN03241,ACC04769,2023-12-21,217993.35,Express,Processing
ORD01609,QTN03245,ACC02666,2024-01-04,262765.95,Express,Shipped
ORD01610,QTN03246,ACC00162,2023-11-15,123009.55,Overnight,Shipped
ORD01611,QTN03250,ACC01291,2023-11-17,157605.0,Overnight,Delivered
ORD01612,QTN03258,ACC04043,2023-11-19,129287.3,Standard,Shipped
ORD01613,QTN03260,ACC04874,2024-08-23,158413.3,Express,Processing
ORD01614,QTN03261,ACC01411,2025-01-31,121518.45,Standard,Shipped
ORD01615,QTN03264,ACC04111,2024-12-02,51596.1,Express,Shipped
ORD01616,QTN03266,ACC01943,2024-09-23,24079.65,Express,Delivered
ORD01617,QTN03267,ACC02138,2024-10-26,159903.1,Standard,Delivered
ORD01618,QTN03269,ACC01321,2024-12-25,259177.1,Standard,Processing
ORD01619,QTN03270,ACC00340,2024-12-08,291553.1,Express,Delivered
ORD01620,QTN03272,ACC02401,2024-09-05,94365.0,Overnight,Processing
ORD01621,QTN03273,ACC02008,2024-11-14,299357.45,Standard,Shipped
ORD01622,QTN03276,ACC04208,2024-12-01,247892.55,Overnight,Shipped
ORD01623,QTN03279,ACC04655,2025-01-29,39151.0,Overnight,Shipped
ORD01624,QTN03280,ACC02354,2024-12-12,150630.95,Standard,Shipped
ORD01625,QTN03281,ACC00076,2025-01-22,27387.15,Standard,Shipped
ORD01626,QTN03282,ACC00324,2025-02-01,53038.0,Overnight,Processing
ORD01627,QTN03283,ACC02522,2024-11-18,243167.4,Overnight,Delivered
ORD01628,QTN03285,ACC04830,2025-02-08,160216.05,Overnight,Delivered
ORD01629,QTN03287,ACC02719,2024-11-25,66551.35,Standard,Processing
ORD01630,QTN03289,ACC01870,2024-09-04,223703.35,Express,Processing
ORD01631,QTN03290,ACC04983,2024-12-20,167020.9,Standard,Processing
ORD01632,QTN03292,ACC03790,2024-11-30,183299.4,Standard,Shipped
ORD01633,QTN03300,ACC04951,2024-04-26,227047.0,Overnight,Shipped
ORD01634,QTN03301,ACC02387,2024-03-30,55878.35,Overnight,Processing
ORD01635,QTN03302,ACC03012,2024-03-20,81483.85,Overnight,Shipped
ORD01636,QTN03307,ACC00234,2024-05-21,123592.55,Overnight,Processing
ORD01637,QTN03316,ACC02045,2024-05-01,10031.25,Express,Delivered
ORD01638,QTN03318,ACC03453,2024-04-15,183173.3,Overnight,Shipped
ORD01639,QTN03321,ACC03998,2024-04-20,75922.85,Express,Delivered
ORD01640,QTN03322,ACC00335,2024-05-25,219020.4,Standard,Delivered
ORD01641,QTN03324,ACC02760,2024-04-26,204864.45,Overnight,Delivered
ORD01642,QTN03325,ACC02293,2024-03-15,46232.15,Express,Processing
ORD01643,QTN03328,ACC00799,2024-04-25,187530.0,Standard,Processing
ORD01644,QTN03329,ACC03619,2024-05-18,94155.85,Overnight,Delivered
ORD01645,QTN03330,ACC02958,2024-04-28,127847.05,Standard,Processing
ORD01646,QTN03331,ACC02671,2024-03-13,203199.3,Standard,Shipped
ORD01647,QTN03335,ACC03637,2024-05-27,188102.45,Overnight,Shipped
ORD01648,QTN03337,ACC02640,2024-05-15,129886.2,Express,Shipped
ORD01649,QTN03348,ACC02701,2024-03-22,273851.85,Express,Delivered
ORD01650,QTN03350,ACC04874,2024-05-25,146866.95,Express,Processing
ORD01651,QTN03352,ACC04370,2024-04-24,129316.25,Express,Shipped
ORD01652,QTN03358,ACC03498,2024-02-13,224561.45,Overnight,Delivered
ORD01653,QTN03360,ACC04519,2024-02-14,212808.65,Overnight,Shipped
ORD01654,QTN03361,ACC04943,2024-02-23,17880.0,Express,Shipped
ORD01655,QTN03363,ACC03929,2024-03-12,129223.55,Standard,Processing
ORD01656,QTN03366,ACC00579,2024-05-19,25007.9,Express,Shipped
ORD01657,QTN03367,ACC01167,2024-04-06,94701.9,Standard,Shipped
ORD01658,QTN03368,ACC04314,2024-02-16,16993.7,Express,Shipped
ORD01659,QTN03370,ACC03162,2024-05-20,180717.75,Express,Delivered
ORD01660,QTN03371,ACC02029,2024-05-27,21952.95,Standard,Processing
ORD01661,QTN03373,ACC04885,2024-05-05,201369.75,Express,Delivered
ORD01662,QTN03374,ACC00362,2024-03-26,239134.0,Express,Shipped
ORD01663,QTN03376,ACC04281,2024-05-12,159668.4,Express,Delivered
ORD01664,QTN03381,ACC02097,2024-04-23,123322.1,Standard,Processing
ORD01665,QTN03382,ACC01953,2024-05-13,149549.6,Standard,Shipped
ORD01666,QTN03383,ACC02782,2024-04-07,204205.65,Express,Delivered
ORD01667,QTN03385,ACC01492,2024-04-18,74088.55,Express,Processing
ORD01668,QTN03387,ACC03394,2024-04-22,195310.9,Standard,Processing
ORD01669,QTN03389,ACC00493,2024-03-30,78704.55,Overnight,Delivered
ORD01670,QTN03391,ACC02023,2024-03-28,130237.55,Standard,Delivered
ORD01671,QTN03395,ACC03079,2024-05-10,196892.3,Standard,Processing
ORD01672,QTN03396,ACC01873,2024-04-06,99700.55,Standard,Processing
ORD01673,QTN03397,ACC03882,2024-05-03,212129.55,Standard,Shipped
ORD01674,QTN03398,ACC02543,2022-09-25,110096.9,Express,Delivered
ORD01675,QTN03400,ACC02385,2022-09-11,42511.0,Express,Shipped
ORD01676,QTN03402,ACC04102,2022-10-29,150672.85,Express,Delivered
ORD01677,QTN03404,ACC02106,2022-11-04,216029.7,Overnight,Processing
ORD01678,QTN03405,ACC01536,2022-11-05,193806.0,Standard,Processing
ORD01679,QTN03407,ACC01260,2022-10-07,97735.5,Express,Delivered
ORD01680,QTN03410,ACC03107,2022-10-19,110333.55,Standard,Shipped
ORD01681,QTN03411,ACC01236,2022-10-31,66419.05,Overnight,Shipped
ORD01682,QTN03412,ACC02324,2022-10-13,60777.9,Standard,Shipped
ORD01683,QTN03414,ACC00944,2022-09-21,104447.75,Overnight,Processing
ORD01684,QTN03415,ACC02962,2022-10-17,194152.95,Standard,Shipped
ORD01685,QTN03416,ACC03772,2022-10-11,202771.8,Standard,Delivered
ORD01686,QTN03418,ACC04858,2022-09-29,92122.2,Standard,Processing
ORD01687,QTN03423,ACC04513,2022-11-05,217816.85,Standard,Delivered
ORD01688,QTN03424,ACC00954,2022-11-05,149039.65,Express,Delivered
ORD01689,QTN03428,ACC00200,2022-10-15,149148.7,Overnight,Processing
ORD01690,QTN03429,ACC00936,2022-11-01,125864.7,Overnight,Processing
ORD01691,QTN03430,ACC01297,2022-09-21,219662.35,Standard,Delivered
ORD01692,QTN03431,ACC02675,2022-10-28,217987.0,Overnight,Processing
ORD01693,QTN03432,ACC02696,2022-09-16,31755.55,Express,Delivered
ORD01694,QTN03433,ACC03730,2022-10-25,97964.4,Express,Delivered
ORD01695,QTN03434,ACC03561,2022-10-05,56886.0,Overnight,Shipped
ORD01696,QTN03435,ACC01058,2022-09-12,125035.1,Express,Shipped
ORD01697,QTN03437,ACC00822,2022-11-17,44712.15,Express,Processing
ORD01698,QTN03440,ACC01901,2022-09-15,111758.4,Express,Delivered
ORD01699,QTN03441,ACC00591,2022-09-17,194734.2,Overnight,Shipped
ORD01700,QTN03442,ACC04915,2022-10-09,253122.65,Standard,Processing
ORD01701,QTN03445,ACC01943,2022-09-18,182310.65,Overnight,Shipped
ORD01702,QTN03447,ACC00723,2022-10-28,98217.45,Overnight,Delivered
ORD01703,QTN03448,ACC04205,2022-11-03,140263.75,Express,Shipped
ORD01704,QTN03459,ACC02903,2022-10-11,73085.55,Standard,Shipped
ORD01705,QTN03460,ACC01577,2022-10-02,24135.8,Express,Shipped
ORD01706,QTN03463,ACC01610,2022-10-14,160897.0,Express,Shipped
ORD01707,QTN03465,ACC03130,2022-10-28,116698.2,Overnight,Delivered
ORD01708,QTN03466,ACC03052,2022-11-18,247865.4,Express,Processing
ORD01709,QTN03467,ACC04204,2022-09-24,19762.5,Overnight,Processing
ORD01710,QTN03469,ACC02912,2022-10-09,102654.15,Overnight,Shipped
ORD01711,QTN03470,ACC04347,2022-10-28,19983.25,Express,Delivered
ORD01712,QTN03471,ACC01634,2022-10-22,177650.85,Overnight,Processing
ORD01713,QTN03472,ACC01867,2022-10-04,90036.2,Express,Shipped
ORD01714,QTN03474,ACC00828,2022-10-27,43595.7,Express,Shipped
ORD01715,QTN03477,ACC00327,2022-10-08,210504.6,Overnight,Processing
ORD01716,QTN03479,ACC02112,2022-09-21,257442.0,Overnight,Delivered
ORD01717,QTN03481,ACC01568,2022-09-27,190591.8,Standard,Shipped
ORD01718,QTN03482,ACC04999,2022-10-02,259308.75,Overnight,Processing
ORD01719,QTN03486,ACC04282,2022-11-06,258963.15,Overnight,Delivered
ORD01720,QTN03487,ACC01061,2022-11-02,173063.4,Express,Delivered
ORD01721,QTN03490,ACC01466,2022-09-17,20458.75,Overnight,Shipped
ORD01722,QTN03493,ACC00064,2022-10-18,138836.35,Standard,Delivered
ORD01723,QTN03497,ACC02062,2022-10-17,116348.4,Standard,Shipped
ORD01724,QTN03499,ACC02628,2022-10-22,71989.2,Express,Processing
ORD01725,QTN03503,ACC00676,2022-09-30,225491.85,Express,Delivered
ORD01726,QTN03504,ACC03564,2022-11-16,33542.05,Overnight,Processing
ORD01727,QTN03505,ACC00334,2022-09-23,165159.4,Express,Delivered
ORD01728,QTN03511,ACC00616,2022-10-05,41764.8,Standard,Shipped
ORD01729,QTN03512,ACC01903,2022-10-10,177574.95,Overnight,Shipped
ORD01730,QTN03516,ACC03148,2022-10-28,253204.05,Express,Shipped
ORD01731,QTN03518,ACC00795,2022-10-06,157994.6,Overnight,Shipped
ORD01732,QTN03521,ACC00586,2022-09-19,254404.15,Standard,Shipped
ORD01733,QTN03522,ACC02852,2022-10-10,131564.1,Overnight,Delivered
ORD01734,QTN03524,ACC03066,2022-10-17,124501.6,Overnight,Processing
ORD01735,QTN03525,ACC02691,2022-10-17,99398.5,Standard,Delivered
ORD01736,QTN03526,ACC02824,2022-10-02,210441.0,Overnight,Shipped
ORD01737,QTN03529,ACC01815,2022-10-15,90398.95,Express,Shipped
ORD01738,QTN03530,ACC03583,2022-10-01,95721.8,Standard,Processing
ORD01739,QTN03538,ACC03653,2023-08-21,116824.8,Express,Shipped
ORD01740,QTN03539,ACC02604,2023-08-16,119221.2,Express,Processing
ORD01741,QTN03542,ACC02095,2023-11-01,103358.95,Overnight,Processing
ORD01742,QTN03547,ACC00905,2023-10-06,133071.3,Standard,Shipped
ORD01743,QTN03548,ACC01241,2023-11-29,164572.65,Overnight,Processing
ORD01744,QTN03549,ACC03162,2023-09-21,236891.25,Overnight,Processing
ORD01745,QTN03550,ACC03867,2023-11-16,33923.1,Express,Shipped
ORD01746,QTN03553,ACC02491,2023-08-19,181604.0,Standard,Delivered
ORD01747,QTN03556,ACC00916,2023-10-26,206160.25,Standard,Shipped
ORD01748,QTN03560,ACC02663,2023-11-21,75701.0,Standard,Processing
ORD01749,QTN03561,ACC02193,2023-11-11,24520.6,Express,Delivered
ORD01750,QTN03564,ACC04516,2023-11-09,161605.65,Express,Shipped
ORD01751,QTN03566,ACC00825,2023-08-16,260315.25,Express,Processing
ORD01752,QTN03567,ACC00630,2023-08-06,133628.45,Overnight,Processing
ORD01753,QTN03571,ACC02095,2023-09-02,115942.0,Express,Processing
ORD01754,QTN03572,ACC00665,2023-09-19,94753.95,Overnight,Processing
ORD01755,QTN03573,ACC02184,2023-07-22,207842.5,Overnight,Processing
ORD01756,QTN03575,ACC01510,2023-07-21,282323.25,Overnight,Processing
ORD01757,QTN03576,ACC00903,2023-08-29,167140.6,Overnight,Shipped
ORD01758,QTN03577,ACC00687,2023-10-07,94188.8,Standard,Processing
ORD01759,QTN03578,ACC01026,2023-12-03,234131.0,Overnight,Delivered
ORD01760,QTN03582,ACC00828,2023-08-28,21684.3,Standard,Processing
ORD01761,QTN03583,ACC01270,2023-11-17,165565.2,Standard,Shipped
ORD01762,QTN03585,ACC02683,2023-10-11,274132.0,Express,Delivered
ORD01763,QTN03586,ACC03372,2023-11-08,153061.15,Overnight,Delivered
ORD01764,QTN03590,ACC00868,2023-09-09,241397.0,Express,Delivered
ORD01765,QTN03592,ACC03316,2023-10-31,152248.65,Express,Shipped
ORD01766,QTN03594,ACC01072,2023-10-16,92034.85,Standard,Processing
ORD01767,QTN03597,ACC03754,2023-12-31,35738.3,Express,Processing
ORD01768,QTN03598,ACC00370,2023-07-22,233120.15,Standard,Delivered
ORD01769,QTN03602,ACC01262,2023-11-26,219552.8,Standard,Delivered
ORD01770,QTN03603,ACC02604,2023-12-02,77739.0,Overnight,Delivered
ORD01771,QTN03604,ACC00894,2023-12-14,220499.0,Standard,Shipped
ORD01772,QTN03605,ACC00756,2024-01-07,268561.8,Overnight,Processing
ORD01773,QTN03607,ACC03589,2023-12-07,40696.5,Overnight,Shipped
ORD01774,QTN03609,ACC01185,2024-01-17,44240.45,Overnight,Delivered
ORD01775,QTN03613,ACC03295,2023-12-17,261378.15,Overnight,Processing
ORD01776,QTN03614,ACC02556,2023-12-18,35675.35,Standard,Delivered
ORD01777,QTN03616,ACC04349,2024-01-12,42374.7,Standard,Processing
ORD01778,QTN03619,ACC04778,2023-12-31,115855.0,Standard,Shipped
ORD01779,QTN03620,ACC01448,2023-12-24,211719.0,Express,Processing
ORD01780,QTN03622,ACC00699,2023-12-19,72767.95,Express,Shipped
ORD01781,QTN03624,ACC04651,2024-01-28,49201.4,Standard,Processing
ORD01782,QTN03625,ACC04770,2023-12-20,19123.4,Overnight,Delivered
ORD01783,QTN03628,ACC04173,2024-01-24,129055.5,Express,Shipped
ORD01784,QTN03631,ACC04546,2024-01-18,179067.9,Standard,Delivered
ORD01785,QTN03633,ACC00202,2023-12-25,60351.1,Express,Delivered
ORD01786,QTN03637,ACC02329,2023-12-02,67767.15,Overnight,Processing
ORD01787,QTN03638,ACC01160,2024-01-23,229130.75,Standard,Delivered
ORD01788,QTN03642,ACC04797,2024-01-01,235362.0,Overnight,Processing
ORD01789,QTN03643,ACC02208,2023-12-27,234607.2,Standard,Processing
ORD01790,QTN03644,ACC01129,2023-12-05,134303.0,Standard,Delivered
ORD01791,QTN03645,ACC04769,2024-02-05,163647.2,Express,Delivered
ORD01792,QTN03647,ACC01325,2024-02-06,210923.25,Express,Delivered
ORD01793,QTN03648,ACC02552,2024-01-18,198053.1,Express,Processing
ORD01794,QTN03650,ACC00453,2024-01-02,98506.75,Overnight,Shipped
ORD01795,QTN03652,ACC03824,2023-12-11,165658.4,Overnight,Shipped
ORD01796,QTN03653,ACC01800,2024-01-27,146755.9,Standard,Processing
ORD01797,QTN03656,ACC02557,2024-01-06,236994.05,Overnight,Processing
ORD01798,QTN03658,ACC04252,2023-12-18,156703.95,Overnight,Delivered
ORD01799,QTN03659,ACC00319,2024-01-19,173191.35,Standard,Processing
ORD01800,QTN03660,ACC00100,2024-01-22,229973.65,Overnight,Processing
ORD01801,QTN03661,ACC02348,2024-01-07,287606.2,Overnight,Processing
ORD01802,QTN03662,ACC03492,2023-12-31,87873.3,Overnight,Processing
ORD01803,QTN03666,ACC01822,2023-12-17,268186.95,Express,Shipped
ORD01804,QTN03670,ACC01858,2024-01-30,159039.6,Standard,Processing
ORD01805,QTN03671,ACC02870,2024-01-27,83505.25,Standard,Processing
ORD01806,QTN03673,ACC04308,2023-12-13,29098.3,Express,Shipped
ORD01807,QTN03674,ACC00317,2024-01-26,33102.05,Overnight,Shipped
ORD01808,QTN03675,ACC03545,2024-01-01,246652.7,Overnight,Processing
ORD01809,QTN03676,ACC01803,2023-12-29,254332.5,Standard,Processing
ORD01810,QTN03677,ACC01739,2024-01-08,151346.7,Standard,Delivered
ORD01811,QTN03678,ACC04365,2023-12-24,98362.65,Standard,Shipped
ORD01812,QTN03679,ACC01661,2023-12-10,226233.0,Express,Delivered
ORD01813,QTN03684,ACC00618,2022-11-13,235569.6,Overnight,Processing
ORD01814,QTN03685,ACC01978,2023-01-09,193395.8,Express,Processing
ORD01815,QTN03691,ACC00311,2023-01-27,155634.0,Express,Shipped
ORD01816,QTN03693,ACC01041,2022-12-29,249695.8,Express,Shipped
ORD01817,QTN03694,ACC00232,2023-05-18,178542.7,Express,Shipped
ORD01818,QTN03695,ACC00259,2023-04-18,113947.4,Standard,Processing
ORD01819,QTN03696,ACC04065,2023-04-04,294327.45,Overnight,Delivered
ORD01820,QTN03698,ACC04083,2023-01-05,135850.95,Standard,Processing
ORD01821,QTN03699,ACC02137,2023-03-28,120268.2,Overnight,Shipped
ORD01822,QTN03700,ACC04666,2023-04-23,17299.05,Overnight,Delivered
ORD01823,QTN03702,ACC01452,2022-11-27,108227.8,Standard,Delivered
ORD01824,QTN03703,ACC02419,2023-05-05,87669.25,Express,Delivered
ORD01825,QTN03704,ACC04640,2023-04-15,270415.35,Overnight,Delivered
ORD01826,QTN03705,ACC01330,2022-12-11,183772.3,Express,Shipped
ORD01827,QTN03706,ACC02350,2023-02-28,124663.6,Express,Shipped
ORD01828,QTN03709,ACC01012,2023-04-21,216607.2,Standard,Shipped
ORD01829,QTN03720,ACC00557,2022-12-25,128650.55,Express,Processing
ORD01830,QTN03722,ACC01039,2022-12-03,147940.7,Overnight,Delivered
ORD01831,QTN03723,ACC03390,2022-11-20,125077.35,Overnight,Delivered
ORD01832,QTN03724,ACC04245,2023-03-20,30681.15,Overnight,Processing
ORD01833,QTN03729,ACC02466,2022-11-27,17992.7,Express,Delivered
ORD01834,QTN03730,ACC00230,2023-05-07,70239.35,Overnight,Delivered
ORD01835,QTN03732,ACC02092,2023-01-23,106067.0,Standard,Shipped
ORD01836,QTN03733,ACC03456,2023-05-08,119832.6,Overnight,Processing
ORD01837,QTN03734,ACC03189,2023-03-01,187906.0,Express,Delivered
ORD01838,QTN03738,ACC03302,2023-04-06,61628.8,Overnight,Shipped
ORD01839,QTN03740,ACC04024,2023-02-05,61411.65,Overnight,Delivered
ORD01840,QTN03741,ACC01801,2023-03-30,48149.3,Standard,Delivered
ORD01841,QTN03742,ACC04528,2023-02-11,191133.95,Overnight,Shipped
ORD01842,QTN03744,ACC04679,2023-03-27,44807.1,Express,Processing
ORD01843,QTN03745,ACC04669,2023-04-28,218176.25,Express,Shipped
ORD01844,QTN03746,ACC02433,2023-01-30,61144.5,Express,Shipped
ORD01845,QTN03747,ACC03545,2022-12-31,191800.4,Overnight,Processing
ORD01846,QTN03748,ACC04034,2023-03-02,230574.35,Overnight,Shipped
ORD01847,QTN03749,ACC03140,2022-11-27,204419.3,Standard,Processing
ORD01848,QTN03750,ACC02799,2023-03-22,89124.15,Express,Delivered
ORD01849,QTN03754,ACC04103,2022-12-08,271137.35,Standard,Shipped
ORD01850,QTN03755,ACC02970,2023-02-14,250631.3,Express,Processing
ORD01851,QTN03761,ACC00190,2023-04-27,87028.15,Overnight,Delivered
ORD01852,QTN03764,ACC03158,2023-02-25,88318.65,Standard,Shipped
ORD01853,QTN03765,ACC03655,2023-01-22,92616.95,Standard,Delivered
ORD01854,QTN03768,ACC02377,2023-02-01,192878.0,Standard,Processing
ORD01855,QTN03769,ACC03989,2023-03-26,222661.1,Overnight,Delivered
ORD01856,QTN03771,ACC03859,2023-01-11,181137.0,Express,Delivered
ORD01857,QTN03774,ACC02158,2023-04-14,43468.35,Standard,Delivered
ORD01858,QTN03776,ACC02883,2022-12-02,121024.0,Express,Shipped
ORD01859,QTN03779,ACC01563,2023-03-20,113240.95,Standard,Processing
ORD01860,QTN03782,ACC03376,2023-03-07,134370.3,Express,Shipped
ORD01861,QTN03785,ACC03163,2022-11-26,56052.75,Overnight,Delivered
ORD01862,QTN03788,ACC00694,2023-02-01,149898.2,Overnight,Delivered
ORD01863,QTN03789,ACC04864,2023-04-30,221741.2,Overnight,Shipped
ORD01864,QTN03791,ACC01841,2022-11-15,32720.3,Standard,Delivered
ORD01865,QTN03792,ACC01407,2022-11-29,174363.0,Standard,Shipped
ORD01866,QTN03793,ACC00695,2023-01-10,196981.35,Overnight,Shipped
ORD01867,QTN03796,ACC02723,2023-01-05,15463.65,Overnight,Shipped
ORD01868,QTN03797,ACC01417,2023-03-07,257187.45,Standard,Processing
ORD01869,QTN03801,ACC01925,2022-12-13,66862.35,Express,Processing
ORD01870,QTN03802,ACC04424,2023-01-20,226065.45,Overnight,Delivered
ORD01871,QTN03805,ACC02903,2022-11-16,129609.65,Express,Processing
ORD01872,QTN03806,ACC01921,2022-12-15,200100.75,Overnight,Processing
ORD01873,QTN03807,ACC03688,2023-04-10,8129.3,Standard,Shipped
ORD01874,QTN03808,ACC02945,2023-03-27,160993.5,Express,Processing
ORD01875,QTN03811,ACC03734,2023-01-20,44472.7,Express,Processing
ORD01876,QTN03813,ACC02920,2023-04-20,173753.65,Express,Processing
ORD01877,QTN03817,ACC02289,2023-03-16,111802.45,Overnight,Delivered
ORD01878,QTN03818,ACC03504,2022-12-15,93495.05,Express,Shipped
ORD01879,QTN03819,ACC02505,2023-04-23,211438.95,Overnight,Delivered
ORD01880,QTN03820,ACC01513,2023-03-27,90206.85,Express,Processing
ORD01881,QTN03821,ACC04977,2022-11-22,43953.45,Overnight,Processing
ORD01882,QTN03824,ACC00521,2023-02-18,31960.0,Express,Delivered
ORD01883,QTN03825,ACC03775,2023-02-06,187036.95,Overnight,Processing
ORD01884,QTN03828,ACC00348,2023-01-09,138180.0,Overnight,Processing
ORD01885,QTN03831,ACC04409,2023-04-08,264755.5,Standard,Processing
ORD01886,QTN03833,ACC04333,2023-04-16,46718.15,Overnight,Delivered
ORD01887,QTN03835,ACC00116,2023-04-07,207331.55,Express,Delivered
ORD01888,QTN03837,ACC04891,2023-03-06,107946.0,Express,Delivered
ORD01889,QTN03839,ACC02339,2023-04-15,267726.2,Standard,Shipped
ORD01890,QTN03843,ACC02275,2023-03-05,19363.85,Express,Shipped
ORD01891,QTN03845,ACC01563,2023-04-03,234223.5,Standard,Processing
ORD01892,QTN03848,ACC01211,2023-01-20,46103.65,Overnight,Delivered
ORD01893,QTN03851,ACC02110,2023-05-01,27664.0,Overnight,Shipped
ORD01894,QTN03854,ACC00593,2022-12-17,234000.25,Overnight,Delivered
ORD01895,QTN03856,ACC04895,2022-12-26,66705.5,Express,Delivered
ORD01896,QTN03859,ACC01894,2023-02-24,265781.15,Overnight,Delivered
ORD01897,QTN03860,ACC03287,2022-12-03,224898.9,Standard,Processing
ORD01898,QTN03863,ACC03479,2023-02-26,73785.75,Overnight,Shipped
ORD01899,QTN03864,ACC02189,2022-12-14,161187.4,Express,Delivered
ORD01900,QTN03867,ACC04831,2023-01-10,172005.65,Overnight,Delivered
ORD01901,QTN03868,ACC03126,2022-12-13,143520.3,Overnight,Delivered
ORD01902,QTN03869,ACC00410,2023-02-22,191761.9,Overnight,Shipped
ORD01903,QTN03870,ACC02641,2022-12-05,57714.15,Standard,Shipped
ORD01904,QTN03875,ACC00211,2023-01-16,194684.85,Express,Delivered
ORD01905,QTN03877,ACC02182,2024-03-13,73729.15,Overnight,Delivered
ORD01906,QTN03879,ACC00463,2024-03-13,195753.2,Overnight,Delivered
ORD01907,QTN03886,ACC03049,2024-02-27,47974.25,Overnight,Shipped
ORD01908,QTN03887,ACC00948,2024-02-10,116072.7,Express,Processing
ORD01909,QTN03890,ACC01915,2024-01-31,185527.8,Standard,Processing
ORD01910,QTN03893,ACC03466,2024-02-12,148607.8,Standard,Processing
ORD01911,QTN03894,ACC00843,2024-03-17,197181.0,Standard,Processing
ORD01912,QTN03895,ACC02952,2024-02-17,164532.3,Standard,Shipped
ORD01913,QTN03896,ACC01500,2024-03-02,241032.25,Express,Processing
ORD01914,QTN03897,ACC00151,2024-02-13,52758.95,Standard,Delivered
ORD01915,QTN03898,ACC03340,2024-02-27,252438.45,Express,Processing
ORD01916,QTN03903,ACC04114,2024-02-18,64029.3,Overnight,Processing
ORD01917,QTN03905,ACC02785,2024-03-12,193519.75,Express,Processing
ORD01918,QTN03909,ACC00995,2024-03-16,220658.45,Overnight,Delivered
ORD01919,QTN03911,ACC03317,2024-03-03,227299.35,Standard,Delivered
ORD01920,QTN03912,ACC03309,2024-02-07,164695.35,Overnight,Shipped
ORD01921,QTN03913,ACC03595,2024-03-09,88382.75,Overnight,Delivered
