TicketID,AccountID,ContactID,AssignedUserID,Category,Priority,Status,CreatedDate,ResolvedDate
TKT01202,ACC00246,CON000743,USR0180,Feature Request,Low,Open,2023-04-08,
TKT01203,ACC03446,CON010370,USR0179,Configuration,Low,Closed,2023-01-27,2023-02-05
TKT01204,ACC04200,CON012616,USR0188,Software Bug,Low,Resolved,2023-04-17,2023-04-27
TKT01205,ACC02729,CON008179,USR0180,Software Bug,Medium,Closed,2024-11-01,2024-11-06
TKT01206,ACC03586,CON010780,USR0179,Software Bug,Medium,Closed,2023-10-18,2023-10-29
TKT01207,ACC01979,CON005907,USR0133,Login Issue,Low,In Progress,2024-06-23,
TKT01208,ACC01571,CON004749,USR0148,Billing,Critical,Resolved,2024-11-10,2024-11-24
TKT01209,ACC01859,CON005552,USR0133,Feature Request,Medium,Resolved,2024-04-23,2024-05-02
TKT01210,ACC03397,CON010224,USR0188,Performance,Critical,In Progress,2024-07-06,
TKT01211,ACC03854,CON011593,USR0180,Installation,High,Closed,2024-10-08,2024-10-17
TKT01212,ACC03467,CON010434,USR0061,Software Bug,Low,Closed,2023-12-22,2023-12-31
TKT01213,ACC00934,CON002822,USR0048,Feature Request,High,Resolved,2024-03-28,2024-04-03
TKT01214,ACC00273,CON000819,USR0101,Login Issue,Medium,Resolved,2023-06-09,2023-06-10
TKT01215,ACC04794,CON014391,USR0180,Performance,Low,Resolved,2023-12-19,2023-12-27
TKT01216,ACC02078,CON006220,USR0148,Login Issue,Critical,Closed,2024-05-18,2024-05-23
TKT01217,ACC02318,CON006946,USR0029,Configuration,Low,In Progress,2023-10-27,
TKT01218,ACC00278,CON000837,USR0179,Feature Request,Critical,Resolved,2024-07-15,2024-07-19
TKT01219,ACC00088,CON000262,USR0048,Software Bug,Critical,In Progress,2024-02-09,
TKT01220,ACC02521,CON007539,USR0148,Billing,Low,In Progress,2024-01-23,
TKT01221,ACC03537,CON010651,USR0048,Performance,High,In Progress,2024-03-08,
TKT01222,ACC03606,CON010835,USR0048,Software Bug,Low,Resolved,2023-10-19,2023-10-26
TKT01223,ACC03698,CON011119,USR0033,Billing,Low,In Progress,2023-07-06,
TKT01224,ACC02921,CON008760,USR0029,Feature Request,High,Closed,2024-10-14,2024-10-24
TKT01225,ACC01641,CON004929,USR0029,Billing,Low,Closed,2024-09-29,2024-10-03
TKT01226,ACC03832,CON011533,USR0165,Performance,Low,Open,2023-06-05,
TKT01227,ACC03884,CON011689,USR0189,Billing,High,Open,2023-07-10,
TKT01228,ACC04075,CON012252,USR0142,Login Issue,Medium,Closed,2023-05-09,2023-05-21
TKT01229,ACC03364,CON010123,USR0029,Login Issue,Critical,In Progress,2023-04-03,
TKT01230,ACC02020,CON006036,USR0033,Billing,Critical,Resolved,2023-08-11,2023-08-18
TKT01231,ACC01330,CON004002,USR0101,Configuration,Low,Closed,2024-01-16,2024-01-28
TKT01232,ACC04466,CON013400,USR0188,Configuration,Medium,Open,2023-12-05,
TKT01233,ACC01872,CON005593,USR0048,Feature Request,Low,Resolved,2023-02-27,2023-03-12
TKT01234,ACC00866,CON002605,USR0180,Software Bug,High,Closed,2024-07-10,2024-07-13
TKT01235,ACC04718,CON014158,USR0165,Login Issue,Medium,Open,2024-01-26,
TKT01236,ACC02083,CON006238,USR0133,Installation,Low,Closed,2024-01-30,2024-02-03
TKT01237,ACC02861,CON008571,USR0133,Configuration,Low,Closed,2023-07-23,2023-08-04
TKT01238,ACC02942,CON008832,USR0033,Feature Request,Critical,In Progress,2024-06-17,
TKT01239,ACC02994,CON008999,USR0061,Billing,Medium,Resolved,2024-11-28,2024-12-13
TKT01240,ACC02079,CON006224,USR0179,Installation,Low,Open,2024-10-06,
TKT01241,ACC02173,CON006507,USR0179,Billing,Medium,Closed,2023-09-17,2023-09-28
TKT01242,ACC03172,CON009523,USR0061,Configuration,Medium,Open,2024-01-05,
TKT01243,ACC04145,CON012461,USR0033,Installation,Critical,In Progress,2023-04-26,
TKT01244,ACC02747,CON008239,USR0189,Software Bug,High,Open,2023-11-29,
TKT01245,ACC00120,CON000360,USR0101,Feature Request,Medium,Open,2024-08-21,
TKT01246,ACC02732,CON008185,USR0189,Performance,Critical,Open,2023-01-10,
TKT01247,ACC03141,CON009426,USR0165,Billing,Low,In Progress,2024-09-02,
TKT01248,ACC04602,CON013812,USR0180,Feature Request,Low,In Progress,2023-09-12,
TKT01249,ACC04941,CON014828,USR0133,Configuration,Low,Resolved,2024-09-25,2024-10-10
TKT01250,ACC03910,CON011766,USR0133,Software Bug,Low,Resolved,2023-03-03,2023-03-14
TKT01251,ACC04729,CON014189,USR0189,Billing,High,Closed,2023-05-09,2023-05-13
TKT01252,ACC02498,CON007476,USR0048,Login Issue,Critical,In Progress,2024-03-25,
TKT01253,ACC04677,CON014031,USR0165,Billing,Low,In Progress,2024-01-02,
TKT01254,ACC01910,CON005694,USR0188,Billing,Critical,Closed,2024-05-11,2024-05-20
TKT01255,ACC01573,CON004755,USR0033,Performance,High,In Progress,2023-07-14,
TKT01256,ACC00916,CON002765,USR0101,Configuration,Medium,Closed,2023-11-28,2023-12-03
TKT01257,ACC03117,CON009343,USR0033,Feature Request,High,In Progress,2023-03-12,
TKT01258,ACC04414,CON013228,USR0148,Login Issue,Critical,Resolved,2023-09-27,2023-10-05
TKT01259,ACC04415,CON013232,USR0189,Performance,High,Open,2023-07-09,
TKT01260,ACC00762,CON002263,USR0061,Billing,Low,In Progress,2024-09-27,
TKT01261,ACC00794,CON002361,USR0133,Performance,Critical,Closed,2024-11-05,2024-11-09
TKT01262,ACC04363,CON013077,USR0165,Performance,High,In Progress,2024-07-18,
TKT01263,ACC00668,CON001991,USR0029,Billing,Low,Closed,2023-11-27,2023-12-08
TKT01264,ACC00569,CON001704,USR0148,Login Issue,Medium,Open,2023-04-09,
TKT01265,ACC02529,CON007568,USR0101,Software Bug,Low,Open,2023-07-02,
TKT01266,ACC00869,CON002618,USR0061,Login Issue,Low,In Progress,2024-05-12,
TKT01267,ACC02897,CON008683,USR0179,Feature Request,High,Closed,2024-08-07,2024-08-18
TKT01268,ACC04421,CON013249,USR0029,Performance,Low,Resolved,2023-02-20,2023-02-24
TKT01269,ACC01686,CON005062,USR0133,Installation,Critical,In Progress,2023-01-14,
TKT01270,ACC03483,CON010495,USR0189,Installation,Low,Closed,2023-03-23,2023-04-05
TKT01271,ACC03745,CON011258,USR0148,Billing,Low,Closed,2024-01-05,2024-01-19
TKT01272,ACC03628,CON010901,USR0148,Login Issue,Low,Resolved,2024-09-23,2024-10-02
TKT01273,ACC02747,CON008238,USR0142,Software Bug,Low,Open,2023-11-08,
TKT01274,ACC02838,CON008501,USR0180,Performance,Critical,In Progress,2023-04-14,
TKT01275,ACC00413,CON001258,USR0142,Performance,Medium,In Progress,2023-07-14,
TKT01276,ACC03319,CON009985,USR0179,Performance,Critical,In Progress,2024-08-06,
TKT01277,ACC02248,CON006738,USR0048,Feature Request,Critical,Resolved,2023-04-19,2023-04-30
TKT01278,ACC00590,CON001763,USR0142,Configuration,Medium,In Progress,2023-04-17,
TKT01279,ACC00904,CON002728,USR0189,Billing,Medium,Closed,2024-07-17,2024-07-26
TKT01280,ACC02582,CON007715,USR0142,Billing,High,Closed,2024-06-30,2024-07-15
TKT01281,ACC03938,CON011856,USR0188,Billing,Critical,Resolved,2024-07-17,2024-07-31
TKT01282,ACC00634,CON001884,USR0061,Installation,High,Closed,2024-10-10,2024-10-24
TKT01283,ACC02170,CON006498,USR0133,Performance,Medium,In Progress,2024-09-15,
TKT01284,ACC01457,CON004395,USR0188,Feature Request,Critical,Resolved,2024-01-20,2024-01-26
TKT01285,ACC02731,CON008181,USR0148,Installation,Low,Open,2024-02-11,
TKT01286,ACC03362,CON010119,USR0061,Performance,Medium,Open,2023-10-19,
TKT01287,ACC03560,CON010709,USR0142,Billing,Medium,Open,2023-11-06,
TKT01288,ACC04494,CON013478,USR0101,Configuration,High,Resolved,2023-08-08,2023-08-09
TKT01289,ACC02376,CON007115,USR0048,Login Issue,Low,In Progress,2024-07-20,
TKT01290,ACC03610,CON010848,USR0148,Software Bug,High,Resolved,2024-04-16,2024-04-19
TKT01291,ACC03663,CON011012,USR0165,Software Bug,High,In Progress,2024-01-11,
TKT01292,ACC02043,CON006107,USR0148,Performance,Critical,Open,2023-11-04,
TKT01293,ACC01931,CON005756,USR0061,Installation,Low,In Progress,2024-08-05,
TKT01294,ACC03013,CON009056,USR0048,Feature Request,Low,Closed,2023-11-29,2023-12-02
TKT01295,ACC03716,CON011171,USR0048,Installation,Critical,Resolved,2024-09-01,2024-09-02
TKT01296,ACC01191,CON003576,USR0189,Configuration,High,Open,2023-03-22,
TKT01297,ACC01612,CON004850,USR0061,Configuration,Low,Closed,2023-12-23,2023-12-30
TKT01298,ACC03732,CON011216,USR0180,Installation,Critical,Open,2023-08-21,
TKT01299,ACC02324,CON006962,USR0188,Login Issue,High,Resolved,2023-02-25,2023-03-06
TKT01300,ACC01653,CON004968,USR0029,Billing,Medium,In Progress,2024-07-06,
TKT01301,ACC02650,CON007935,USR0180,Installation,Critical,Open,2023-06-06,
TKT01302,ACC02231,CON006679,USR0188,Software Bug,Critical,Open,2024-04-01,
TKT01303,ACC04777,CON014341,USR0048,Software Bug,High,Closed,2023-10-24,2023-10-27
TKT01304,ACC01074,CON003241,USR0101,Installation,Low,Closed,2023-03-26,2023-04-05
TKT01305,ACC00803,CON002398,USR0029,Login Issue,Critical,Closed,2024-07-15,2024-07-20
TKT01306,ACC03687,CON011083,USR0188,Installation,Medium,Closed,2024-05-28,2024-06-10
TKT01307,ACC04692,CON014085,USR0142,Software Bug,Critical,Closed,2023-05-19,2023-05-28
TKT01308,ACC00933,CON002817,USR0061,Performance,Medium,In Progress,2024-02-09,
TKT01309,ACC01834,CON005493,USR0101,Billing,Critical,Open,2023-09-06,
TKT01310,ACC04436,CON013299,USR0061,Login Issue,Critical,Open,2023-11-28,
TKT01311,ACC03826,CON011520,USR0189,Software Bug,High,Resolved,2024-03-09,2024-03-15
TKT01312,ACC04443,CON013322,USR0033,Configuration,High,Open,2023-12-19,
TKT01313,ACC03486,CON010503,USR0148,Configuration,Critical,Resolved,2023-06-23,2023-07-03
TKT01314,ACC00276,CON000832,USR0048,Feature Request,Low,In Progress,2024-09-30,
TKT01315,ACC00607,CON001817,USR0189,Installation,High,In Progress,2023-08-28,
TKT01316,ACC01732,CON005187,USR0189,Login Issue,Low,Open,2023-06-09,
TKT01317,ACC02377,CON007118,USR0189,Configuration,High,In Progress,2023-09-06,
TKT01318,ACC04188,CON012582,USR0048,Configuration,Low,Resolved,2023-01-15,2023-01-27
TKT01319,ACC04715,CON014152,USR0048,Login Issue,High,Closed,2023-11-09,2023-11-17
TKT01320,ACC02315,CON006936,USR0142,Software Bug,High,In Progress,2023-08-03,
TKT01321,ACC05000,CON015011,USR0048,Installation,Medium,Closed,2024-07-15,2024-07-25
TKT01322,ACC02198,CON006579,USR0189,Feature Request,Low,Open,2024-11-15,
TKT01323,ACC03251,CON009772,USR0133,Login Issue,High,In Progress,2023-09-19,
TKT01324,ACC03388,CON010195,USR0048,Feature Request,Low,Resolved,2023-07-25,2023-07-26
TKT01325,ACC01921,CON005727,USR0033,Billing,High,Closed,2023-03-10,2023-03-21
TKT01326,ACC00698,CON002079,USR0048,Billing,Critical,Open,2023-04-21,
TKT01327,ACC04150,CON012471,USR0189,Installation,Low,Closed,2023-08-25,2023-09-03
TKT01328,ACC03625,CON010889,USR0165,Performance,Low,Closed,2023-11-20,2023-12-04
TKT01329,ACC04597,CON013795,USR0188,Performance,Critical,In Progress,2023-07-10,
TKT01330,ACC03324,CON010002,USR0061,Login Issue,Medium,Open,2024-07-28,
TKT01331,ACC03468,CON010438,USR0061,Feature Request,Critical,Resolved,2024-06-26,2024-07-02
TKT01332,ACC00311,CON000950,USR0189,Billing,High,Open,2023-06-10,
TKT01333,ACC02525,CON007554,USR0133,Performance,High,Resolved,2023-12-30,2024-01-03
TKT01334,ACC02859,CON008563,USR0189,Feature Request,Low,Resolved,2023-03-05,2023-03-20
TKT01335,ACC03832,CON011533,USR0188,Software Bug,High,Resolved,2024-07-22,2024-07-26
TKT01336,ACC03953,CON011901,USR0033,Login Issue,Critical,In Progress,2024-02-07,
TKT01337,ACC01436,CON004325,USR0188,Feature Request,Medium,In Progress,2024-06-17,
TKT01338,ACC02062,CON006172,USR0180,Feature Request,High,In Progress,2024-08-09,
TKT01339,ACC01476,CON004464,USR0142,Performance,Medium,Resolved,2024-09-11,2024-09-19
TKT01340,ACC02681,CON008028,USR0188,Performance,Medium,In Progress,2023-07-31,
TKT01341,ACC01853,CON005536,USR0101,Installation,Medium,Resolved,2023-05-22,2023-06-03
TKT01342,ACC02166,CON006487,USR0142,Installation,Medium,In Progress,2024-03-16,
TKT01343,ACC02630,CON007880,USR0142,Performance,Low,Open,2023-11-22,
TKT01344,ACC02162,CON006474,USR0142,Software Bug,Low,Resolved,2023-07-08,2023-07-22
TKT01345,ACC03283,CON009881,USR0165,Billing,Critical,Closed,2023-11-23,2023-11-30
TKT01346,ACC00376,CON001141,USR0188,Configuration,Medium,Resolved,2024-10-14,2024-10-17
TKT01347,ACC02316,CON006940,USR0048,Software Bug,Low,In Progress,2023-04-20,
TKT01348,ACC02056,CON006149,USR0188,Performance,Medium,Resolved,2024-09-18,2024-09-28
TKT01349,ACC00851,CON002550,USR0033,Software Bug,Low,In Progress,2024-09-02,
TKT01350,ACC00159,CON000474,USR0029,Installation,Critical,Open,2024-01-03,
TKT01351,ACC01213,CON003638,USR0148,Installation,High,Closed,2023-05-18,2023-05-30
TKT01352,ACC02979,CON008952,USR0142,Feature Request,Medium,Closed,2023-07-08,2023-07-16
TKT01353,ACC00338,CON001029,USR0148,Software Bug,Low,In Progress,2023-06-17,
TKT01354,ACC04533,CON013597,USR0048,Billing,Critical,Open,2024-02-23,
TKT01355,ACC03659,CON011002,USR0101,Configuration,Medium,In Progress,2023-08-16,
TKT01356,ACC03184,CON009568,USR0133,Feature Request,Critical,In Progress,2023-03-09,
TKT01357,ACC02914,CON008744,USR0048,Software Bug,Critical,Closed,2023-11-29,2023-12-14
TKT01358,ACC02997,CON009006,USR0133,Performance,Critical,Open,2024-02-19,
TKT01359,ACC03398,CON010227,USR0148,Installation,Low,Closed,2023-11-17,2023-11-27
TKT01360,ACC01271,CON003829,USR0033,Feature Request,Critical,Open,2024-06-17,
TKT01361,ACC01368,CON004111,USR0180,Performance,Critical,In Progress,2023-02-13,
TKT01362,ACC03641,CON010942,USR0061,Configuration,Low,Closed,2023-02-10,2023-02-19
TKT01363,ACC01981,CON005917,USR0142,Feature Request,High,Resolved,2023-07-14,2023-07-22
TKT01364,ACC02136,CON006389,USR0188,Feature Request,High,Closed,2023-10-20,2023-10-23
TKT01365,ACC00083,CON000244,USR0033,Installation,Medium,Open,2024-09-19,
TKT01366,ACC04227,CON012700,USR0033,Installation,Low,Closed,2024-04-19,2024-04-21
TKT01367,ACC00699,CON002084,USR0133,Feature Request,Critical,In Progress,2023-07-04,
TKT01368,ACC00346,CON001053,USR0179,Software Bug,Critical,Closed,2023-11-28,2023-11-29
TKT01369,ACC00602,CON001801,USR0033,Feature Request,Low,In Progress,2024-08-27,
TKT01370,ACC04158,CON012496,USR0142,Installation,Medium,Resolved,2023-09-14,2023-09-26
TKT01371,ACC04109,CON012351,USR0180,Login Issue,Critical,Open,2023-05-07,
TKT01372,ACC00611,CON001829,USR0033,Performance,Critical,Resolved,2024-10-11,2024-10-13
TKT01373,ACC04914,CON014753,USR0189,Feature Request,Critical,In Progress,2024-06-07,
TKT01374,ACC01497,CON004527,USR0061,Billing,Medium,In Progress,2023-02-14,
TKT01375,ACC02413,CON007215,USR0061,Software Bug,Low,In Progress,2023-06-16,
TKT01376,ACC04333,CON012992,USR0101,Installation,Critical,Resolved,2024-03-05,2024-03-10
TKT01377,ACC00855,CON002561,USR0048,Login Issue,Medium,In Progress,2023-10-23,
TKT01378,ACC03811,CON011467,USR0179,Performance,High,Open,2023-07-27,
TKT01379,ACC01384,CON004172,USR0048,Configuration,Critical,Closed,2023-01-13,2023-01-21
TKT01380,ACC04179,CON012554,USR0179,Performance,Critical,Open,2024-07-10,
TKT01381,ACC01460,CON004404,USR0148,Performance,Critical,In Progress,2023-09-01,
TKT01382,ACC04824,CON014475,USR0188,Login Issue,Low,Closed,2024-04-09,2024-04-17
TKT01383,ACC04731,CON014196,USR0165,Installation,Medium,Resolved,2023-09-08,2023-09-18
TKT01384,ACC04092,CON012301,USR0133,Software Bug,Low,In Progress,2023-02-20,
TKT01385,ACC04470,CON013412,USR0048,Software Bug,Low,Resolved,2024-10-30,2024-10-31
TKT01386,ACC03702,CON011130,USR0180,Login Issue,Low,Resolved,2024-11-14,2024-11-20
TKT01387,ACC00276,CON000831,USR0148,Software Bug,High,Closed,2023-04-22,2023-04-25
TKT01388,ACC02342,CON007016,USR0165,Feature Request,High,In Progress,2024-09-17,
TKT01389,ACC01920,CON005725,USR0142,Configuration,High,Open,2023-02-06,
TKT01390,ACC01047,CON003154,USR0101,Feature Request,Low,Resolved,2023-11-27,2023-12-12
TKT01391,ACC01220,CON003654,USR0142,Billing,Critical,Open,2024-03-13,
TKT01392,ACC03076,CON009244,USR0029,Installation,High,Open,2023-05-18,
TKT01393,ACC00099,CON000293,USR0180,Software Bug,Medium,Closed,2023-12-04,2023-12-13
TKT01394,ACC04870,CON014613,USR0101,Login Issue,Low,Open,2024-09-18,
TKT01395,ACC02830,CON008478,USR0148,Performance,High,Resolved,2024-05-10,2024-05-17
TKT01396,ACC04108,CON012346,USR0148,Software Bug,Critical,Resolved,2023-09-23,2023-10-08
TKT01397,ACC04650,CON013953,USR0061,Configuration,Medium,Closed,2024-06-16,2024-06-24
TKT01398,ACC01550,CON004689,USR0189,Installation,High,In Progress,2024-09-16,
TKT01399,ACC03807,CON011452,USR0029,Login Issue,Low,Open,2023-07-18,
TKT01400,ACC00897,CON002703,USR0133,Installation,Medium,Open,2024-04-21,
TKT01401,ACC03306,CON009946,USR0180,Login Issue,High,Closed,2024-09-22,2024-09-29
TKT01402,ACC04458,CON013370,USR0188,Login Issue,Medium,In Progress,2023-12-25,
TKT01403,ACC04546,CON013630,USR0148,Login Issue,High,Resolved,2023-10-16,2023-10-29
TKT01404,ACC01181,CON003551,USR0061,Login Issue,Low,Resolved,2023-11-04,2023-11-17
TKT01405,ACC03998,CON012029,USR0188,Installation,Low,Resolved,2023-12-08,2023-12-15
TKT01406,ACC04919,CON014769,USR0188,Billing,High,In Progress,2023-06-29,
TKT01407,ACC01225,CON003670,USR0188,Feature Request,Low,Closed,2024-11-19,2024-12-04
TKT01408,ACC03077,CON009247,USR0180,Feature Request,Medium,In Progress,2024-10-23,
TKT01409,ACC02442,CON007311,USR0061,Configuration,High,Closed,2024-10-04,2024-10-19
TKT01410,ACC02766,CON008300,USR0033,Installation,Low,Closed,2024-04-18,2024-05-03
TKT01411,ACC03519,CON010598,USR0179,Installation,High,Resolved,2024-06-17,2024-06-27
TKT01412,ACC04859,CON014590,USR0189,Software Bug,High,Open,2024-07-22,
TKT01413,ACC04926,CON014789,USR0179,Software Bug,High,Open,2023-12-29,
TKT01414,ACC02615,CON007829,USR0133,Installation,Medium,Resolved,2023-02-01,2023-02-08
TKT01415,ACC00990,CON002985,USR0142,Performance,Low,Closed,2024-08-07,2024-08-10
TKT01416,ACC04223,CON012685,USR0033,Login Issue,High,Resolved,2023-11-12,2023-11-24
TKT01417,ACC00290,CON000881,USR0189,Feature Request,Medium,Open,2024-02-28,
TKT01418,ACC01843,CON005515,USR0188,Billing,Medium,Closed,2024-01-16,2024-01-30
TKT01419,ACC01585,CON004780,USR0180,Login Issue,High,Resolved,2024-06-21,2024-06-24
TKT01420,ACC01586,CON004786,USR0188,Login Issue,Critical,In Progress,2023-02-08,
TKT01421,ACC01718,CON005143,USR0188,Configuration,Critical,Open,2024-06-02,
TKT01422,ACC00366,CON001121,USR0179,Software Bug,High,In Progress,2024-05-27,
TKT01423,ACC02817,CON008440,USR0179,Billing,Medium,Resolved,2024-05-10,2024-05-23
TKT01424,ACC03366,CON010127,USR0142,Software Bug,Low,In Progress,2023-04-11,
TKT01425,ACC01246,CON003738,USR0048,Configuration,Low,Closed,2024-04-15,2024-04-27
TKT01426,ACC04143,CON012455,USR0048,Login Issue,Low,Resolved,2023-01-05,2023-01-20
TKT01427,ACC04746,CON014247,USR0142,Login Issue,Low,Closed,2023-12-08,2023-12-23
TKT01428,ACC01386,CON004180,USR0165,Performance,High,Resolved,2024-06-17,2024-06-18
TKT01429,ACC01681,CON005048,USR0029,Billing,Medium,In Progress,2024-10-16,
TKT01430,ACC04241,CON012737,USR0188,Performance,High,Resolved,2023-07-17,2023-07-22
TKT01431,ACC00062,CON000183,USR0133,Billing,Medium,Open,2024-03-27,
TKT01432,ACC01005,CON003035,USR0165,Login Issue,Low,Resolved,2023-06-11,2023-06-13
TKT01433,ACC03525,CON010610,USR0148,Billing,High,Resolved,2023-07-31,2023-08-09
TKT01434,ACC00018,CON000046,USR0033,Software Bug,Medium,Resolved,2023-05-25,2023-06-04
TKT01435,ACC00039,CON000106,USR0180,Billing,Critical,Resolved,2023-03-14,2023-03-24
TKT01436,ACC00352,CON001078,USR0133,Login Issue,Critical,In Progress,2023-02-21,
TKT01437,ACC00350,CON001070,USR0033,Login Issue,Critical,Open,2024-11-22,
TKT01438,ACC01513,CON004579,USR0180,Feature Request,Critical,Open,2023-02-25,
TKT01439,ACC01670,CON005012,USR0142,Billing,High,Closed,2023-07-03,2023-07-13
TKT01440,ACC03802,CON011436,USR0165,Installation,Low,In Progress,2023-12-07,
TKT01441,ACC03078,CON009248,USR0180,Login Issue,Critical,In Progress,2024-04-21,
TKT01442,ACC03958,CON011911,USR0101,Installation,Critical,Closed,2023-04-10,2023-04-15
TKT01443,ACC02796,CON008390,USR0029,Software Bug,Medium,In Progress,2024-04-26,
TKT01444,ACC02748,CON008241,USR0133,Billing,Critical,Resolved,2024-09-23,2024-10-08
TKT01445,ACC03115,CON009338,USR0048,Configuration,High,Resolved,2023-07-07,2023-07-20
TKT01446,ACC00685,CON002046,USR0133,Login Issue,Critical,Closed,2024-04-09,2024-04-10
TKT01447,ACC04167,CON012520,USR0188,Feature Request,Medium,Resolved,2023-04-26,2023-05-04
TKT01448,ACC00704,CON002097,USR0029,Performance,Medium,Resolved,2023-10-17,2023-10-27
TKT01449,ACC01292,CON003891,USR0033,Feature Request,Low,Open,2024-06-04,
TKT01450,ACC00087,CON000260,USR0165,Configuration,High,Open,2023-11-30,
TKT01451,ACC04814,CON014447,USR0029,Performance,Critical,Closed,2024-06-29,2024-07-06
TKT01452,ACC02723,CON008158,USR0033,Performance,Medium,In Progress,2023-09-02,
TKT01453,ACC01765,CON005295,USR0033,Billing,Medium,Closed,2024-05-08,2024-05-10
TKT01454,ACC04065,CON012219,USR0033,Feature Request,High,Closed,2024-08-28,2024-09-10
TKT01455,ACC00083,CON000240,USR0048,Software Bug,Low,In Progress,2024-07-11,
TKT01456,ACC00352,CON001077,USR0180,Performance,Critical,Closed,2024-08-10,2024-08-12
