InvoiceID,OrderID,InvoiceDate,DueDate,SubTotal,Tax,TotalAmount,PaymentTerms,InvoiceStatus
INV01947,ORD01947,10-12-2022,25-12-2022,213115.65,38360.82,251476.47,Net 15,Paid
INV01948,ORD01948,11-12-2022,25-01-2023,239800.3,43164.05,282964.35,Net 45,Paid
INV01949,ORD01949,12-12-2022,11-01-2023,293917,52905.06,346822.06,Net 30,Pending
INV01950,ORD01950,22-01-2023,21-02-2023,14270.95,2568.77,16839.72,Net 30,Paid
INV01951,ORD01951,24-12-2022,23-01-2023,26727.1,4810.88,31537.98,Net 30,Pending
INV01952,ORD01952,24-02-2023,10-04-2023,163067.5,29352.15,192419.65,Net 45,Paid
INV01953,ORD01953,12-12-2022,26-01-2023,242015,43562.7,285577.7,Net 45,Paid
INV01954,ORD01954,12-01-2023,27-01-2023,8652.15,1557.39,10209.54,Net 15,Overdue
INV01955,ORD01955,20-01-2023,04-02-2023,120517.1,21693.08,142210.18,Net 15,Paid
INV01956,ORD01956,03-02-2023,20-03-2023,267735.7,48192.43,315928.13,Net 45,Paid
INV01957,ORD01957,17-01-2023,03-03-2023,119301,21474.18,140775.18,Net 45,Pending
INV01958,ORD01958,09-12-2022,23-01-2023,234214.95,42158.69,276373.64,Net 45,Overdue
INV01959,ORD01959,08-01-2023,22-02-2023,147826.05,26608.69,174434.74,Net 45,Paid
INV01960,ORD01960,20-12-2022,04-01-2023,236850.65,42633.12,279483.77,Net 15,Pending
INV01961,ORD01961,01-03-2023,31-03-2023,16550.7,2979.13,19529.83,Net 30,Pending
INV01962,ORD01962,18-02-2023,04-04-2023,87346.9,15722.44,103069.34,Net 45,Paid
INV01963,ORD01963,19-02-2023,06-03-2023,102392.3,18430.61,120822.91,Net 15,Pending
INV01964,ORD01964,19-01-2023,18-02-2023,179293.5,32272.83,211566.33,Net 30,Paid
INV01965,ORD01965,06-01-2023,21-01-2023,91288.8,16431.98,107720.78,Net 15,Paid
INV01966,ORD01966,21-02-2023,23-03-2023,196690.2,35404.24,232094.44,Net 30,Overdue
INV01967,ORD01967,28-02-2023,14-04-2023,84752.8,15255.5,100008.3,Net 45,Overdue
INV01968,ORD01968,31-12-2022,30-01-2023,158770.65,28578.72,187349.37,Net 30,Paid
INV01969,ORD01969,25-12-2022,24-01-2023,226723.05,40810.15,267533.2,Net 30,Pending
INV01970,ORD01970,21-12-2022,04-02-2023,93433.5,16818.03,110251.53,Net 45,Paid
INV01971,ORD01971,26-01-2023,10-02-2023,244138.15,43944.87,288083.02,Net 15,Paid
INV01972,ORD01972,18-01-2023,04-03-2023,200642.25,36115.6,236757.85,Net 45,Paid
INV01973,ORD01973,04-01-2023,03-02-2023,111881.25,20138.62,132019.87,Net 30,Overdue
INV01974,ORD01974,27-02-2023,13-04-2023,106426.45,19156.76,125583.21,Net 45,Paid
INV01975,ORD01975,03-09-2023,18-10-2023,99715.25,17948.74,117663.99,Net 45,Paid
INV01976,ORD01976,22-06-2023,22-07-2023,30475.9,5485.66,35961.56,Net 30,Paid
INV01977,ORD01977,04-09-2023,19-09-2023,131588.25,23685.88,155274.13,Net 15,Overdue
INV01978,ORD01978,18-09-2023,02-11-2023,132397.2,23831.5,156228.7,Net 45,Pending
INV01979,ORD01979,08-07-2023,22-08-2023,162699.6,29285.93,191985.53,Net 45,Paid
INV01980,ORD01980,22-07-2023,06-08-2023,87182.1,15692.78,102874.88,Net 15,Paid
INV01981,ORD01981,02-07-2023,01-08-2023,28525.95,5134.67,33660.62,Net 30,Paid
INV01982,ORD01982,21-07-2023,20-08-2023,201675.3,36301.55,237976.85,Net 30,Overdue
INV01983,ORD01983,14-08-2023,29-08-2023,204362.1,36785.18,241147.28,Net 15,Paid
INV01984,ORD01984,04-09-2023,19-09-2023,247454.1,44541.74,291995.84,Net 15,Paid
INV01985,ORD01985,02-09-2023,17-09-2023,30249.15,5444.85,35694,Net 15,Pending
INV01986,ORD01986,02-07-2023,01-08-2023,168902.55,30402.46,199305.01,Net 30,Pending
INV01987,ORD01987,25-08-2023,24-09-2023,261917.1,47145.08,309062.18,Net 30,Pending
INV01988,ORD01988,30-06-2023,14-08-2023,259705.35,46746.96,306452.31,Net 45,Paid
INV01989,ORD01989,28-06-2023,12-08-2023,43692.7,7864.69,51557.39,Net 45,Pending
INV01990,ORD01990,20-06-2023,04-08-2023,243550.6,43839.11,287389.71,Net 45,Pending
INV01991,ORD01991,14-07-2023,29-07-2023,241726.9,43510.84,285237.74,Net 15,Pending
INV01992,ORD01992,29-06-2023,29-07-2023,196259.25,35326.67,231585.92,Net 30,Overdue
INV01993,ORD01993,17-08-2023,16-09-2023,39817.4,7167.13,46984.53,Net 30,Overdue
INV01994,ORD01994,24-06-2023,09-07-2023,48727.35,8770.92,57498.27,Net 15,Pending
INV01995,ORD01995,25-08-2023,09-09-2023,96531.55,17375.68,113907.23,Net 15,Pending
INV01996,ORD01996,18-09-2023,18-10-2023,93676.45,16861.76,110538.21,Net 30,Paid
INV01997,ORD01997,24-06-2023,09-07-2023,83862,15095.16,98957.16,Net 15,Paid
INV01998,ORD01998,21-06-2023,06-07-2023,288579.1,51944.24,340523.34,Net 15,Paid
INV01999,ORD01999,27-06-2023,12-07-2023,66703,12006.54,78709.54,Net 15,Paid
INV02000,ORD02000,16-07-2023,30-08-2023,186536.6,33576.59,220113.19,Net 45,Overdue
INV02001,ORD02001,15-06-2023,30-07-2023,82551.15,14859.21,97410.36,Net 45,Paid
INV02002,ORD02002,29-06-2023,14-07-2023,236700.15,42606.03,279306.18,Net 15,Paid
INV02003,ORD02003,26-06-2023,11-07-2023,21565.7,3881.83,25447.53,Net 15,Paid
INV02004,ORD02004,22-08-2023,21-09-2023,45155.4,8127.97,53283.37,Net 30,Paid
INV02005,ORD02005,11-09-2023,26-10-2023,226900,40842,267742,Net 45,Paid
INV02006,ORD02006,24-07-2023,23-08-2023,253490.4,45628.27,299118.67,Net 30,Paid
INV02007,ORD02007,02-07-2023,17-07-2023,178184.3,32073.17,210257.47,Net 15,Pending
INV02008,ORD02008,07-08-2023,21-09-2023,244813.3,44066.39,288879.69,Net 45,Paid
INV02009,ORD02009,14-07-2023,28-08-2023,129943.95,23389.91,153333.86,Net 45,Paid
INV02010,ORD02010,13-09-2023,28-10-2023,37206.55,6697.18,43903.73,Net 45,Overdue
INV02011,ORD02011,18-07-2023,02-08-2023,159480.4,28706.47,188186.87,Net 15,Paid
INV02012,ORD02012,01-07-2023,31-07-2023,208093.05,37456.75,245549.8,Net 30,Paid
INV02013,ORD02013,11-08-2023,26-08-2023,229853,41373.54,271226.54,Net 15,Paid
INV02014,ORD02014,09-06-2023,09-07-2023,39121.35,7041.84,46163.19,Net 30,Paid
INV02015,ORD02015,11-07-2023,10-08-2023,229935.3,41388.35,271323.65,Net 30,Paid
INV02016,ORD02016,23-07-2023,07-08-2023,250155.95,45028.07,295184.02,Net 15,Pending
INV02017,ORD02017,25-08-2023,24-09-2023,179981.3,32396.63,212377.93,Net 30,Pending
INV02018,ORD02018,14-06-2023,29-07-2023,70028.1,12605.06,82633.16,Net 45,Paid
INV02019,ORD02019,10-07-2023,25-07-2023,227199.1,40895.84,268094.94,Net 15,Paid
INV02020,ORD02020,01-08-2023,16-08-2023,135374,24367.32,159741.32,Net 15,Pending
INV02021,ORD02021,22-07-2023,06-08-2023,34073.25,6133.18,40206.43,Net 15,Pending
INV02022,ORD02022,26-07-2023,09-09-2023,163605.7,29449.03,193054.73,Net 45,Overdue
INV02023,ORD02023,02-08-2023,17-08-2023,88623.6,15952.25,104575.85,Net 15,Paid
INV02024,ORD02024,02-08-2023,01-09-2023,185117.45,33321.14,218438.59,Net 30,Paid
INV02025,ORD02025,24-09-2023,24-10-2023,160865,28955.7,189820.7,Net 30,Paid
INV02026,ORD02026,30-06-2023,15-07-2023,134173.1,24151.16,158324.26,Net 15,Paid
INV02027,ORD02027,17-06-2023,17-07-2023,187413.7,33734.47,221148.17,Net 30,Paid
INV02028,ORD02028,22-08-2023,06-10-2023,97551.3,17559.23,115110.53,Net 45,Overdue
INV02029,ORD02029,06-07-2023,20-08-2023,237774,42799.32,280573.32,Net 45,Pending
INV02030,ORD02030,11-06-2023,26-07-2023,100512.2,18092.2,118604.4,Net 45,Overdue
INV02031,ORD02031,10-08-2023,25-08-2023,265963.95,47873.51,313837.46,Net 15,Paid
INV02032,ORD02032,20-07-2023,19-08-2023,184693.9,33244.9,217938.8,Net 30,Paid
INV02033,ORD02033,24-08-2023,08-10-2023,64457,11602.26,76059.26,Net 45,Paid
INV02034,ORD02034,18-07-2023,01-09-2023,159245.55,28664.2,187909.75,Net 45,Overdue
INV02035,ORD02035,11-07-2023,10-08-2023,178143,32065.74,210208.74,Net 30,Pending
INV02036,ORD02036,23-06-2023,07-08-2023,142006.25,25561.12,167567.37,Net 45,Paid
INV02037,ORD02037,19-07-2023,03-08-2023,116643.5,20995.83,137639.33,Net 15,Paid
INV02038,ORD02038,25-06-2023,25-07-2023,173526.3,31234.73,204761.03,Net 30,Paid
INV02039,ORD02039,05-07-2023,19-08-2023,30661,5518.98,36179.98,Net 45,Overdue
INV02040,ORD02040,14-09-2023,14-10-2023,204194.1,36754.94,240949.04,Net 30,Paid
INV02041,ORD02041,05-08-2023,19-09-2023,44093.3,7936.79,52030.09,Net 45,Paid
INV02042,ORD02042,29-08-2023,13-10-2023,202215.95,36398.87,238614.82,Net 45,Overdue
INV02043,ORD02043,09-09-2023,24-10-2023,189384,34089.12,223473.12,Net 45,Paid
INV02044,ORD02044,03-07-2023,17-08-2023,104880.65,18878.52,123759.17,Net 45,Paid
INV02045,ORD02045,12-07-2023,11-08-2023,42085.25,7575.34,49660.59,Net 30,Pending
INV02046,ORD02046,01-09-2023,01-10-2023,102928,18527.04,121455.04,Net 30,Pending
INV02047,ORD02047,22-06-2023,06-08-2023,234765,42257.7,277022.7,Net 45,Paid
INV02048,ORD02048,18-09-2023,18-10-2023,103427,18616.86,122043.86,Net 30,Pending
INV02049,ORD02049,08-07-2023,07-08-2023,47472.8,8545.1,56017.9,Net 30,Overdue
INV02050,ORD02050,16-09-2023,31-10-2023,8042.7,1447.69,9490.39,Net 45,Overdue
INV02051,ORD02051,19-08-2023,03-09-2023,38516.95,6933.05,45450,Net 15,Paid
INV02052,ORD02052,01-09-2023,16-10-2023,76613.35,13790.4,90403.75,Net 45,Paid
INV02053,ORD02053,30-10-2024,29-11-2024,105902.2,19062.4,124964.6,Net 30,Paid
INV02054,ORD02054,06-12-2024,20-01-2025,197683.85,35583.09,233266.94,Net 45,Overdue
INV02055,ORD02055,06-12-2024,21-12-2024,134770.5,24258.69,159029.19,Net 15,Paid
INV02056,ORD02056,12-12-2024,27-12-2024,81144.05,14605.93,95749.98,Net 15,Paid
INV02057,ORD02057,22-09-2024,06-11-2024,48999.1,8819.84,57818.94,Net 45,Paid
INV02058,ORD02058,08-12-2024,23-12-2024,235934.4,42468.19,278402.59,Net 15,Paid
INV02059,ORD02059,24-10-2024,08-12-2024,273968.15,49314.27,323282.42,Net 45,Paid
INV02060,ORD02060,06-09-2024,21-09-2024,176200.9,31716.16,207917.06,Net 15,Paid
INV02061,ORD02061,28-08-2024,12-10-2024,87019.6,15663.53,102683.13,Net 45,Overdue
INV02062,ORD02062,20-11-2024,05-12-2024,42613.45,7670.42,50283.87,Net 15,Pending
INV02063,ORD02063,23-09-2024,08-10-2024,246358.8,44344.58,290703.38,Net 15,Paid
INV02064,ORD02064,31-10-2024,15-12-2024,157677.1,28381.88,186058.98,Net 45,Overdue
INV02065,ORD02065,04-09-2024,19-09-2024,8678.5,1562.13,10240.63,Net 15,Paid
INV02066,ORD02066,15-09-2024,30-10-2024,35695.4,6425.17,42120.57,Net 45,Paid
INV02067,ORD02067,19-10-2024,18-11-2024,200036.55,36006.58,236043.13,Net 30,Overdue
INV02068,ORD02068,30-10-2024,29-11-2024,33547.8,6038.6,39586.4,Net 30,Pending
INV02069,ORD02069,07-12-2024,21-01-2025,189899.55,34181.92,224081.47,Net 45,Paid
INV02070,ORD02070,18-12-2024,02-01-2025,232269.3,41808.47,274077.77,Net 15,Paid
INV02071,ORD02071,27-09-2024,11-11-2024,234973,42295.14,277268.14,Net 45,Pending
INV02072,ORD02072,28-11-2024,12-01-2025,242528.45,43655.12,286183.57,Net 45,Pending
INV02073,ORD02073,08-12-2024,23-12-2024,241884.6,43539.23,285423.83,Net 15,Paid
INV02074,ORD02074,06-10-2024,05-11-2024,188214.75,33878.65,222093.4,Net 30,Paid
INV02075,ORD02075,23-10-2024,07-11-2024,66865.2,12035.74,78900.94,Net 15,Paid
INV02076,ORD02076,16-11-2024,16-12-2024,98393.5,17710.83,116104.33,Net 30,Pending
INV02077,ORD02077,08-11-2024,23-11-2024,136965.9,24653.86,161619.76,Net 15,Overdue
INV02078,ORD02078,16-08-2024,15-09-2024,156286.8,28131.62,184418.42,Net 30,Paid
INV02079,ORD02079,02-10-2024,17-10-2024,28065.75,5051.84,33117.59,Net 15,Paid
INV02080,ORD02080,15-09-2024,15-10-2024,26067.6,4692.17,30759.77,Net 30,Overdue
INV02081,ORD02081,27-09-2024,11-11-2024,107693.1,19384.76,127077.86,Net 45,Pending
INV02082,ORD02082,09-10-2024,24-10-2024,284018.15,51123.27,335141.42,Net 15,Paid
INV02083,ORD02083,09-09-2024,24-10-2024,31698.15,5705.67,37403.82,Net 45,Paid
INV02084,ORD02084,04-12-2024,03-01-2025,21324.45,3838.4,25162.85,Net 30,Overdue
INV02085,ORD02085,27-09-2024,27-10-2024,116955.55,21052,138007.55,Net 30,Pending
INV02086,ORD02086,09-12-2024,23-01-2025,279747.35,50354.52,330101.87,Net 45,Pending
INV02087,ORD02087,14-09-2024,14-10-2024,89715.25,16148.74,105863.99,Net 30,Paid
INV02088,ORD02088,10-09-2024,25-10-2024,129378.75,23288.17,152666.92,Net 45,Paid
INV02089,ORD02089,11-09-2024,26-10-2024,111061,19990.98,131051.98,Net 45,Overdue
INV02090,ORD02090,17-12-2024,31-01-2025,130814.4,23546.59,154360.99,Net 45,Paid
INV02091,ORD02091,12-11-2024,27-11-2024,244076.75,43933.81,288010.56,Net 15,Overdue
INV02092,ORD02092,15-11-2024,30-12-2024,235717.75,42429.19,278146.94,Net 45,Paid
INV02093,ORD02093,15-10-2024,30-10-2024,27193.5,4894.83,32088.33,Net 15,Paid
INV02094,ORD02094,21-11-2024,05-01-2025,170054.45,30609.8,200664.25,Net 45,Overdue
INV02095,ORD02095,18-08-2024,17-09-2024,38112.3,6860.21,44972.51,Net 30,Paid
INV02096,ORD02096,30-09-2024,30-10-2024,6600.35,1188.06,7788.41,Net 30,Paid
INV02097,ORD02097,20-12-2024,19-01-2025,167926.45,30226.76,198153.21,Net 30,Pending
INV02098,ORD02098,17-11-2024,01-01-2025,186289.1,33532.04,219821.14,Net 45,Paid
INV02099,ORD02099,25-08-2024,24-09-2024,252079.1,45374.24,297453.34,Net 30,Pending
INV02100,ORD02100,15-11-2024,30-11-2024,20321.15,3657.81,23978.96,Net 15,Pending
INV02101,ORD02101,26-08-2024,10-09-2024,204073,36733.14,240806.14,Net 15,Pending
INV02102,ORD02102,02-11-2024,17-12-2024,106751.95,19215.35,125967.3,Net 45,Paid
INV02103,ORD02103,26-09-2024,26-10-2024,258300.8,46494.14,304794.94,Net 30,Paid
INV02104,ORD02104,30-09-2024,30-10-2024,148051.8,26649.32,174701.12,Net 30,Paid
INV02105,ORD02105,24-11-2024,09-12-2024,116654.9,20997.88,137652.78,Net 15,Overdue
INV02106,ORD02106,18-09-2024,18-10-2024,236767.1,42618.08,279385.18,Net 30,Paid
INV02107,ORD02107,22-10-2024,06-12-2024,7619.4,1371.49,8990.89,Net 45,Pending
INV02108,ORD02108,09-10-2024,23-11-2024,189681.85,34142.73,223824.58,Net 45,Paid
INV02109,ORD02109,28-11-2024,12-01-2025,52094.9,9377.08,61471.98,Net 45,Paid
INV02110,ORD02110,02-10-2024,17-10-2024,169943.9,30589.9,200533.8,Net 15,Paid
INV02111,ORD02111,08-11-2024,23-12-2024,67738.7,12192.97,79931.67,Net 45,Pending
INV02112,ORD02112,17-12-2024,31-01-2025,10903.15,1962.57,12865.72,Net 45,Overdue
INV02113,ORD02113,06-09-2024,21-10-2024,171140.55,30805.3,201945.85,Net 45,Paid
INV02114,ORD02114,05-11-2024,05-12-2024,285684,51423.12,337107.12,Net 30,Paid
INV02115,ORD02115,05-10-2024,20-10-2024,241831.1,43529.6,285360.7,Net 15,Paid
INV02116,ORD02116,13-10-2024,28-10-2024,159941.05,28789.39,188730.44,Net 15,Pending
INV02117,ORD02117,24-11-2024,24-12-2024,167026.5,30064.77,197091.27,Net 30,Paid
INV02118,ORD02118,15-10-2024,14-11-2024,202868.5,36516.33,239384.83,Net 30,Paid
INV02119,ORD02119,29-12-2024,13-01-2025,219277.6,39469.97,258747.57,Net 15,Overdue
INV02120,ORD02120,19-10-2024,03-11-2024,216256.5,38926.17,255182.67,Net 15,Pending
INV02121,ORD02121,31-10-2024,15-11-2024,118602.2,21348.4,139950.6,Net 15,Paid
INV02122,ORD02122,29-08-2024,13-10-2024,58043.1,10447.76,68490.86,Net 45,Pending
INV02123,ORD02123,03-12-2024,02-01-2025,14199.25,2555.86,16755.11,Net 30,Paid
INV02124,ORD02124,09-10-2024,23-11-2024,18862.2,3395.2,22257.4,Net 45,Paid
INV02125,ORD02125,15-09-2024,15-10-2024,197969.5,35634.51,233604.01,Net 30,Paid
INV02126,ORD02126,20-10-2024,04-11-2024,192800.15,34704.03,227504.18,Net 15,Paid
INV02127,ORD02127,09-09-2024,09-10-2024,23920.05,4305.61,28225.66,Net 30,Pending
INV02128,ORD02128,22-11-2024,07-12-2024,97977.4,17635.93,115613.33,Net 15,Paid
INV02129,ORD02129,11-11-2024,26-11-2024,72038,12966.84,85004.84,Net 15,Pending
INV02130,ORD02130,17-08-2024,01-09-2024,97811.15,17606.01,115417.16,Net 15,Overdue
INV02131,ORD02131,21-10-2024,05-12-2024,207627.15,37372.89,245000.04,Net 45,Pending
INV02132,ORD02132,08-12-2024,07-01-2025,84409.3,15193.67,99602.97,Net 30,Overdue
INV02133,ORD02133,13-12-2024,28-12-2024,285642.45,51415.64,337058.09,Net 15,Paid
INV02134,ORD02134,30-08-2024,14-09-2024,248278.55,44690.14,292968.69,Net 15,Pending
INV02135,ORD02135,31-10-2024,15-12-2024,94222.7,16960.09,111182.79,Net 45,Pending
INV02136,ORD02136,23-09-2024,07-11-2024,139500.25,25110.04,164610.29,Net 45,Pending
INV02137,ORD02137,23-11-2024,23-12-2024,11492.25,2068.61,13560.86,Net 30,Pending
INV02138,ORD02138,29-11-2024,14-12-2024,221571.6,39882.89,261454.49,Net 15,Paid
INV02139,ORD02139,30-10-2024,29-11-2024,168215,30278.7,198493.7,Net 30,Paid
INV02140,ORD02140,08-12-2024,23-12-2024,164852.75,29673.49,194526.24,Net 15,Pending
INV02141,ORD02141,02-11-2024,17-11-2024,59509.1,10711.64,70220.74,Net 15,Paid
INV02142,ORD02142,30-10-2024,14-11-2024,220733.35,39732,260465.35,Net 15,Pending
INV02143,ORD02143,30-10-2024,29-11-2024,54934.7,9888.25,64822.95,Net 30,Paid
INV02144,ORD02144,18-09-2024,03-10-2024,204841.95,36871.55,241713.5,Net 15,Pending
INV02145,ORD02145,02-09-2024,17-09-2024,125552.65,22599.48,148152.13,Net 15,Paid
INV02146,ORD02146,26-11-2024,10-01-2025,161935.5,29148.39,191083.89,Net 45,Paid
INV02147,ORD02147,07-11-2024,07-12-2024,234365.4,42185.77,276551.17,Net 30,Pending
INV02148,ORD02148,23-11-2024,07-01-2025,76098.35,13697.7,89796.05,Net 45,Paid
INV02149,ORD02149,22-12-2024,21-01-2025,61138.8,11004.98,72143.78,Net 30,Paid
INV02150,ORD02150,22-10-2024,06-12-2024,148059,26650.62,174709.62,Net 45,Paid
INV02151,ORD02151,25-09-2024,09-11-2024,183477.6,33025.97,216503.57,Net 45,Paid
INV02152,ORD02152,14-10-2024,28-11-2024,138001.3,24840.23,162841.53,Net 45,Pending
INV02153,ORD02153,20-08-2024,04-09-2024,17832.15,3209.79,21041.94,Net 15,Overdue
INV02154,ORD02154,13-10-2024,27-11-2024,42144.85,7586.07,49730.92,Net 45,Paid
INV02155,ORD02155,26-10-2024,10-11-2024,67866.7,12216.01,80082.71,Net 15,Paid
INV02156,ORD02156,08-09-2024,23-10-2024,35662.25,6419.2,42081.45,Net 45,Pending
INV02157,ORD02157,16-12-2024,31-12-2024,51163.35,9209.4,60372.75,Net 15,Pending
INV02158,ORD02158,05-12-2024,04-01-2025,141183.3,25412.99,166596.29,Net 30,Paid
INV02159,ORD02159,27-09-2024,11-11-2024,174761.2,31457.02,206218.22,Net 45,Pending
INV02160,ORD02160,08-09-2023,23-09-2023,47580.45,8564.48,56144.93,Net 15,Pending
INV02161,ORD02161,20-09-2023,20-10-2023,64025.15,11524.53,75549.68,Net 30,Paid
INV02162,ORD02162,21-08-2023,20-09-2023,146426.3,26356.73,172783.03,Net 30,Paid
INV02163,ORD02163,16-08-2023,15-09-2023,160848.1,28952.66,189800.76,Net 30,Pending
INV02164,ORD02164,22-08-2023,06-10-2023,292085.1,52575.32,344660.42,Net 45,Paid
INV02165,ORD02165,26-08-2023,10-10-2023,161279.1,29030.24,190309.34,Net 45,Paid
INV02166,ORD02166,29-08-2023,13-09-2023,169099.15,30437.85,199537,Net 15,Paid
INV02167,ORD02167,22-08-2023,06-10-2023,29135.7,5244.43,34380.13,Net 45,Paid
INV02168,ORD02168,05-09-2023,20-09-2023,204670.05,36840.61,241510.66,Net 15,Pending
INV02169,ORD02169,01-09-2023,16-09-2023,251007.85,45181.41,296189.26,Net 15,Pending
INV02170,ORD02170,06-09-2023,06-10-2023,257634.65,46374.24,304008.89,Net 30,Paid
INV02171,ORD02171,06-09-2023,21-10-2023,229478.4,41306.11,270784.51,Net 45,Paid
INV02172,ORD02172,02-09-2023,02-10-2023,193079.05,34754.23,227833.28,Net 30,Paid
INV02173,ORD02173,25-08-2023,24-09-2023,117700.05,21186.01,138886.06,Net 30,Paid
INV02174,ORD02174,31-08-2023,15-09-2023,37355.15,6723.93,44079.08,Net 15,Paid
INV02175,ORD02175,18-08-2023,17-09-2023,88274.05,15889.33,104163.38,Net 30,Paid
INV02176,ORD02176,12-09-2023,12-10-2023,45405.9,8173.06,53578.96,Net 30,Pending
INV02177,ORD02177,21-09-2023,21-10-2023,46186.25,8313.52,54499.77,Net 30,Pending
INV02178,ORD02178,28-08-2023,12-10-2023,248726.2,44770.72,293496.92,Net 45,Pending
INV02179,ORD02179,02-09-2023,17-10-2023,201714.25,36308.56,238022.81,Net 45,Paid
INV02180,ORD02180,03-09-2023,18-10-2023,90859.05,16354.63,107213.68,Net 45,Overdue
INV02181,ORD02181,08-10-2023,23-10-2023,22126.5,3982.77,26109.27,Net 15,Paid
INV02182,ORD02182,22-09-2023,22-10-2023,40088.55,7215.94,47304.49,Net 30,Overdue
INV02183,ORD02183,15-09-2023,15-10-2023,147629.35,26573.28,174202.63,Net 30,Pending
INV02184,ORD02184,16-08-2023,31-08-2023,205997.05,37079.47,243076.52,Net 15,Paid
INV02185,ORD02185,17-08-2023,01-09-2023,93272.25,16789.01,110061.26,Net 15,Paid
INV02186,ORD02186,30-08-2023,14-09-2023,182759.3,32896.67,215655.97,Net 15,Overdue
INV02187,ORD02187,14-09-2023,29-10-2023,244069.55,43932.52,288002.07,Net 45,Paid
INV02188,ORD02188,05-10-2023,19-11-2023,6469.2,1164.46,7633.66,Net 45,Paid
INV02189,ORD02189,13-09-2023,13-10-2023,279267.1,50268.08,329535.18,Net 30,Pending
INV02190,ORD02190,03-09-2023,03-10-2023,299902,53982.36,353884.36,Net 30,Pending
INV02191,ORD02191,13-08-2023,28-08-2023,237838.95,42811.01,280649.96,Net 15,Pending
INV02192,ORD02192,16-06-2023,31-07-2023,145536.5,26196.57,171733.07,Net 45,Overdue
INV02193,ORD02193,28-04-2023,12-06-2023,214011.2,38522.02,252533.22,Net 45,Paid
INV02194,ORD02194,09-04-2023,24-05-2023,73829.05,13289.23,87118.28,Net 45,Overdue
INV02195,ORD02195,15-05-2023,30-05-2023,43556.55,7840.18,51396.73,Net 15,Paid
INV02196,ORD02196,19-04-2023,03-06-2023,9824.05,1768.33,11592.38,Net 45,Pending
INV02197,ORD02197,18-02-2023,20-03-2023,186213.6,33518.45,219732.05,Net 30,Paid
INV02198,ORD02198,02-04-2023,17-04-2023,109620.8,19731.74,129352.54,Net 15,Paid
INV02199,ORD02199,02-03-2023,16-04-2023,155385.35,27969.36,183354.71,Net 45,Paid
INV02200,ORD02200,18-02-2023,20-03-2023,53599.05,9647.83,63246.88,Net 30,Pending
INV02201,ORD02201,18-03-2023,17-04-2023,202555.05,36459.91,239014.96,Net 30,Paid
INV02202,ORD02202,30-01-2023,01-03-2023,5263.2,947.38,6210.58,Net 30,Paid
INV02203,ORD02203,19-12-2024,02-02-2025,70026.45,12604.76,82631.21,Net 45,Paid
INV02204,ORD02204,04-01-2025,19-01-2025,160314.4,28856.59,189170.99,Net 15,Paid
INV02205,ORD02205,11-12-2024,25-01-2025,115015.35,20702.76,135718.11,Net 45,Paid
INV02206,ORD02206,19-01-2025,03-02-2025,143460.45,25822.88,169283.33,Net 15,Paid
INV02207,ORD02207,11-01-2025,10-02-2025,12161.05,2188.99,14350.04,Net 30,Paid
INV02208,ORD02208,09-01-2025,08-02-2025,207195.45,37295.18,244490.63,Net 30,Paid
INV02209,ORD02209,10-01-2025,25-01-2025,121415.7,21854.83,143270.53,Net 15,Paid
INV02210,ORD02210,18-12-2024,01-02-2025,80956.55,14572.18,95528.73,Net 45,Paid
INV02211,ORD02211,31-12-2024,15-01-2025,97326.35,17518.74,114845.09,Net 15,Paid
INV02212,ORD02212,05-01-2025,20-01-2025,87116.6,15680.99,102797.59,Net 15,Paid
INV02213,ORD02213,15-01-2025,30-01-2025,232614.05,41870.53,274484.58,Net 15,Paid
INV02214,ORD02214,12-01-2025,26-02-2025,297527,53554.86,351081.86,Net 45,Paid
INV02215,ORD02215,24-12-2024,07-02-2025,14424.8,2596.46,17021.26,Net 45,Pending
