PaymentID,InvoiceID,PaymentDate,PaymentMethod,AmountPaid,BalanceAmount,PaymentStatus
PAY02086,INV02086,2024-12-15,Credit Card,282209.64,47892.23,Partial
PAY02087,INV02087,2024-09-18,Bank Transfer,62569.52,43294.47,Partial
PAY02088,INV02088,2024-09-29,Cheque,111880.71,40786.21,Partial
PAY02089,INV02089,2024-09-18,Debit Card,131051.98,0.0,Paid
PAY02090,INV02090,2024-12-21,Debit Card,154360.99,0.0,Paid
PAY02091,INV02091,2024-11-20,UPI,288010.56,0.0,Paid
PAY02092,INV02092,2024-11-23,Bank Transfer,146115.99,132030.95,Partial
PAY02093,INV02093,2024-10-31,Bank Transfer,32088.33,0.0,Paid
PAY02094,INV02094,2024-12-11,UPI,77649.99,123014.26,Partial
PAY02095,INV02095,2024-08-30,Credit Card,44972.51,0.0,Paid
PAY02096,INV02096,2024-10-07,Debit Card,7788.41,0.0,Paid
PAY02097,INV02097,,Credit Card,0.0,198153.21,Pending
PAY02098,INV02098,2024-11-19,Cheque,219821.14,0.0,Paid
PAY02099,INV02099,2024-08-30,Bank Transfer,297453.34,0.0,Paid
PAY02100,INV02100,2024-11-21,Debit Card,13791.44,10187.52,Partial
PAY02101,INV02101,2024-09-05,Cheque,240806.14,0.0,Paid
PAY02102,INV02102,2024-11-22,Credit Card,125967.3,0.0,Paid
PAY02103,INV02103,2024-10-14,Credit Card,304794.94,0.0,Paid
PAY02104,INV02104,2024-10-17,UPI,174701.12,0.0,Paid
PAY02105,INV02105,2024-12-10,UPI,59172.19,78480.59,Partial
PAY02106,INV02106,2024-10-02,Credit Card,279385.18,0.0,Paid
PAY02107,INV02107,2024-11-05,Cheque,8990.89,0.0,Paid
PAY02108,INV02108,2024-10-28,Credit Card,223824.58,0.0,Paid
PAY02109,INV02109,,Bank Transfer,0.0,61471.98,Pending
PAY02110,INV02110,2024-10-04,Bank Transfer,200533.8,0.0,Paid
PAY02111,INV02111,,Cheque,0.0,79931.67,Pending
PAY02112,INV02112,2025-01-03,UPI,12865.72,0.0,Paid
PAY02113,INV02113,2024-09-10,UPI,201945.85,0.0,Paid
PAY02114,INV02114,2024-11-08,Cheque,337107.12,0.0,Paid
PAY02115,INV02115,2024-10-19,Credit Card,204288.56,81072.14,Partial
PAY02116,INV02116,2024-10-23,Credit Card,188730.44,0.0,Paid
PAY02117,INV02117,2024-11-27,Bank Transfer,197091.27,0.0,Paid
PAY02118,INV02118,2024-10-25,Credit Card,239384.83,0.0,Paid
PAY02119,INV02119,2025-01-17,Bank Transfer,210815.43,47932.14,Partial
PAY02120,INV02120,,UPI,0.0,255182.67,Pending
PAY02121,INV02121,2024-11-13,Credit Card,115391.99,24558.61,Partial
PAY02122,INV02122,2024-09-13,Bank Transfer,35769.51,32721.35,Partial
PAY02123,INV02123,2024-12-14,Cheque,5737.27,11017.84,Partial
PAY02124,INV02124,2024-10-23,Debit Card,22257.4,0.0,Paid
PAY02125,INV02125,2024-10-05,Cheque,233604.01,0.0,Paid
PAY02126,INV02126,2024-10-27,Bank Transfer,227504.18,0.0,Paid
PAY02127,INV02127,2024-09-20,Bank Transfer,28225.66,0.0,Paid
PAY02128,INV02128,2024-12-04,Bank Transfer,115613.33,0.0,Paid
PAY02129,INV02129,2024-11-23,UPI,85004.84,0.0,Paid
PAY02130,INV02130,2024-08-29,Debit Card,115417.16,0.0,Paid
PAY02131,INV02131,2024-11-08,Bank Transfer,245000.04,0.0,Paid
PAY02132,INV02132,2024-12-15,Credit Card,99602.97,0.0,Paid
PAY02133,INV02133,,Credit Card,0.0,337058.09,Pending
PAY02134,INV02134,2024-09-15,Cheque,292968.69,0.0,Paid
PAY02135,INV02135,2024-11-08,Debit Card,80241.31,30941.48,Partial
PAY02136,INV02136,2024-10-02,Cheque,164610.29,0.0,Paid
PAY02137,INV02137,2024-12-02,Bank Transfer,13560.86,0.0,Paid
PAY02138,INV02138,2024-12-11,UPI,261454.49,0.0,Paid
PAY02139,INV02139,2024-11-16,Bank Transfer,198493.7,0.0,Paid
PAY02140,INV02140,2024-12-26,Cheque,194526.24,0.0,Paid
PAY02141,INV02141,2024-11-14,Bank Transfer,40109.18,30111.56,Partial
PAY02142,INV02142,2024-11-14,Bank Transfer,260465.35,0.0,Paid
PAY02143,INV02143,2024-11-05,Debit Card,64822.95,0.0,Paid
PAY02144,INV02144,,Bank Transfer,0.0,241713.5,Pending
PAY02145,INV02145,2024-09-11,Bank Transfer,148152.13,0.0,Paid
PAY02146,INV02146,2024-12-12,Credit Card,191083.89,0.0,Paid
PAY02147,INV02147,2024-11-08,Debit Card,169363.42,107187.75,Partial
PAY02148,INV02148,2024-12-11,Credit Card,89796.05,0.0,Paid
PAY02149,INV02149,2025-01-05,UPI,72143.78,0.0,Paid
PAY02150,INV02150,2024-10-29,Bank Transfer,54664.78,120044.84,Partial
PAY02151,INV02151,2024-10-03,Cheque,216503.57,0.0,Paid
PAY02152,INV02152,2024-10-28,Cheque,162841.53,0.0,Paid
PAY02153,INV02153,2024-08-31,UPI,21041.94,0.0,Paid
PAY02154,INV02154,2024-10-30,Cheque,49730.92,0.0,Paid
PAY02155,INV02155,2024-11-05,Cheque,80082.71,0.0,Paid
PAY02156,INV02156,2024-09-18,Credit Card,42081.45,0.0,Paid
PAY02157,INV02157,2024-12-28,Debit Card,26326.69,34046.06,Partial
PAY02158,INV02158,2024-12-17,Debit Card,54708.78,111887.51,Partial
PAY02159,INV02159,2024-10-03,Cheque,206218.22,0.0,Paid
PAY02160,INV02160,,Cheque,0.0,56144.93,Pending
PAY02161,INV02161,2023-09-26,Credit Card,75549.68,0.0,Paid
PAY02162,INV02162,2023-08-25,Bank Transfer,172783.03,0.0,Paid
PAY02163,INV02163,,Cheque,0.0,189800.76,Pending
PAY02164,INV02164,2023-08-31,Debit Card,344660.42,0.0,Paid
PAY02165,INV02165,2023-09-13,Bank Transfer,190309.34,0.0,Paid
PAY02166,INV02166,2023-09-10,Credit Card,199537.0,0.0,Paid
PAY02167,INV02167,2023-09-09,Credit Card,34380.13,0.0,Paid
PAY02168,INV02168,2023-09-09,Bank Transfer,241510.66,0.0,Paid
PAY02169,INV02169,2023-09-17,Credit Card,296189.26,0.0,Paid
PAY02170,INV02170,,Debit Card,0.0,304008.89,Pending
PAY02171,INV02171,2023-09-24,Cheque,270784.51,0.0,Paid
PAY02172,INV02172,2023-09-12,UPI,227833.28,0.0,Paid
PAY02173,INV02173,2023-09-13,Credit Card,122464.64,16421.42,Partial
PAY02174,INV02174,2023-09-15,Debit Card,32491.85,11587.23,Partial
PAY02175,INV02175,2023-09-03,Bank Transfer,104163.38,0.0,Paid
PAY02176,INV02176,2023-09-30,Bank Transfer,53578.96,0.0,Paid
PAY02177,INV02177,2023-10-04,Cheque,54499.77,0.0,Paid
PAY02178,INV02178,2023-08-31,Debit Card,166584.04,126912.88,Partial
PAY02179,INV02179,2023-09-09,Cheque,238022.81,0.0,Paid
PAY02180,INV02180,2023-09-12,Credit Card,107213.68,0.0,Paid
PAY02181,INV02181,2023-10-26,UPI,26109.27,0.0,Paid
PAY02182,INV02182,2023-09-25,Cheque,47304.49,0.0,Paid
PAY02183,INV02183,2023-10-01,Debit Card,174202.63,0.0,Paid
PAY02184,INV02184,2023-09-02,Bank Transfer,243076.52,0.0,Paid
PAY02185,INV02185,,Debit Card,0.0,110061.26,Pending
PAY02186,INV02186,2023-09-13,Debit Card,215655.97,0.0,Paid
PAY02187,INV02187,2023-09-15,Debit Card,288002.07,0.0,Paid
PAY02188,INV02188,2023-10-15,UPI,7633.66,0.0,Paid
PAY02189,INV02189,2023-09-28,UPI,116180.65,213354.53,Partial
PAY02190,INV02190,2023-09-17,UPI,167451.15,186433.21,Partial
PAY02191,INV02191,2023-09-01,Cheque,280649.96,0.0,Paid
PAY02192,INV02192,2023-06-23,Debit Card,171733.07,0.0,Paid
PAY02193,INV02193,2023-05-15,Debit Card,252533.22,0.0,Paid
PAY02194,INV02194,2023-04-28,UPI,87118.28,0.0,Paid
PAY02195,INV02195,2023-05-29,Debit Card,51396.73,0.0,Paid
PAY02196,INV02196,2023-05-07,UPI,11592.38,0.0,Paid
PAY02197,INV02197,2023-02-23,Credit Card,165490.37,54241.68,Partial
PAY02198,INV02198,2023-04-15,Debit Card,129352.54,0.0,Paid
PAY02199,INV02199,2023-03-04,Debit Card,183354.71,0.0,Paid
PAY02200,INV02200,2023-03-08,UPI,30507.05,32739.83,Partial
PAY02201,INV02201,2023-03-19,Credit Card,239014.96,0.0,Paid
PAY02202,INV02202,2023-02-15,Bank Transfer,6210.58,0.0,Paid
PAY02203,INV02203,2024-12-29,UPI,82631.21,0.0,Paid
PAY02204,INV02204,2025-01-12,Bank Transfer,189170.99,0.0,Paid
PAY02205,INV02205,2024-12-20,UPI,135718.11,0.0,Paid
PAY02206,INV02206,,Bank Transfer,0.0,169283.33,Pending
PAY02207,INV02207,2025-01-23,Cheque,14350.04,0.0,Paid
PAY02208,INV02208,2025-01-23,Debit Card,244490.63,0.0,Paid
PAY02209,INV02209,2025-01-26,Bank Transfer,143270.53,0.0,Paid
PAY02210,INV02210,2025-01-06,Bank Transfer,95528.73,0.0,Paid
PAY02211,INV02211,2025-01-02,Credit Card,45674.85,69170.24,Partial
PAY02212,INV02212,2025-01-10,Debit Card,102797.59,0.0,Paid
PAY02213,INV02213,2025-01-24,Debit Card,274484.58,0.0,Paid
PAY02214,INV02214,2025-01-24,Bank Transfer,351081.86,0.0,Paid
PAY02215,INV02215,2025-01-10,Bank Transfer,17021.26,0.0,Paid
PAY02216,INV02216,2024-12-22,Bank Transfer,295993.74,0.0,Paid
PAY02217,INV02217,2024-12-26,Cheque,225672.29,0.0,Paid
PAY02218,INV02218,2025-02-21,Debit Card,350593.34,0.0,Paid
PAY02219,INV02219,2024-12-19,Bank Transfer,23290.96,0.0,Paid
PAY02220,INV02220,2025-01-19,Credit Card,256504.98,0.0,Paid
PAY02221,INV02221,2025-01-31,Debit Card,47948.59,0.0,Paid
PAY02222,INV02222,2025-01-10,UPI,108138.62,0.0,Paid
PAY02223,INV02223,2025-02-04,Bank Transfer,146547.74,0.0,Paid
PAY02224,INV02224,2024-12-28,Credit Card,62507.55,0.0,Paid
PAY02225,INV02225,2025-01-09,Cheque,49024.64,14064.94,Partial
PAY02226,INV02226,2025-01-20,Cheque,134452.74,0.0,Paid
PAY02227,INV02227,2024-12-31,UPI,182721.35,70580.22,Partial
PAY02228,INV02228,2025-01-29,Bank Transfer,175626.3,0.0,Paid
PAY02229,INV02229,2025-01-12,Debit Card,100207.01,17125.11,Partial
PAY02230,INV02230,2025-01-21,Credit Card,168690.91,0.0,Paid
PAY02231,INV02231,2025-01-07,Cheque,46413.18,9249.07,Partial
PAY02232,INV02232,2025-02-07,Bank Transfer,101342.71,99245.73,Partial
PAY02233,INV02233,2025-01-15,Credit Card,103659.56,175627.21,Partial
PAY02234,INV02234,2024-12-18,Credit Card,141655.17,0.0,Paid
PAY02235,INV02235,2024-12-27,UPI,209108.51,0.0,Paid
PAY02236,INV02236,2025-01-17,Bank Transfer,314151.58,0.0,Paid
PAY02237,INV02237,2024-12-22,UPI,297732.7,0.0,Paid
PAY02238,INV02238,2025-01-17,Bank Transfer,209999.17,0.0,Paid
PAY02239,INV02239,2024-12-12,UPI,211732.81,136461.83,Partial
PAY02240,INV02240,2024-12-30,Bank Transfer,352414.37,0.0,Paid
PAY02241,INV02241,2025-01-26,Bank Transfer,221088.34,0.0,Paid
PAY02242,INV02242,2025-02-03,Cheque,203595.29,35349.81,Partial
PAY02243,INV02243,,Credit Card,0.0,168087.4,Pending
PAY02244,INV02244,2025-01-25,Bank Transfer,62037.14,0.0,Paid
PAY02245,INV02245,2025-01-02,Cheque,34234.57,0.0,Paid
PAY02246,INV02246,2025-01-25,Cheque,41031.26,0.0,Paid
PAY02247,INV02247,2024-12-27,Cheque,38074.23,18942.43,Partial
PAY02248,INV02248,2025-02-08,Bank Transfer,109133.72,0.0,Paid
PAY02249,INV02249,2025-02-02,Debit Card,224425.26,0.0,Paid
PAY02250,INV02250,2025-01-26,Bank Transfer,250583.5,0.0,Paid
PAY02251,INV02251,,Bank Transfer,0.0,195456.5,Pending
PAY02252,INV02252,,Cheque,0.0,228554.79,Pending
PAY02253,INV02253,2025-02-08,Credit Card,49772.94,35333.85,Partial
PAY02254,INV02254,2025-01-03,Credit Card,17546.42,0.0,Paid
PAY02255,INV02255,2024-12-26,Credit Card,259541.23,32478.21,Partial
PAY02256,INV02256,2025-02-13,Bank Transfer,156861.53,0.0,Paid
PAY02257,INV02257,2024-12-24,Bank Transfer,154744.62,161986.26,Partial
PAY02258,INV02258,2025-02-10,Debit Card,87809.35,0.0,Paid
PAY02259,INV02259,2025-01-05,Bank Transfer,68838.35,39691.68,Partial
PAY02260,INV02260,2024-12-30,UPI,144851.84,0.0,Paid
PAY02261,INV02261,2025-01-16,Debit Card,182311.65,0.0,Paid
PAY02262,INV02262,2025-02-08,Credit Card,115509.73,0.0,Paid
PAY02263,INV02263,2025-01-18,UPI,285743.49,0.0,Paid
PAY02264,INV02264,2025-01-10,UPI,51775.33,0.0,Paid
PAY02265,INV02265,,Debit Card,0.0,279028.4,Pending
PAY02266,INV02266,2025-01-07,Bank Transfer,200820.66,0.0,Paid
PAY02267,INV02267,2024-12-26,Bank Transfer,50509.07,0.0,Paid
PAY02268,INV02268,2025-01-10,UPI,37098.08,0.0,Paid
PAY02269,INV02269,2024-12-24,Credit Card,77423.34,0.0,Paid
PAY02270,INV02270,2025-01-05,Debit Card,316307.32,0.0,Paid
PAY02271,INV02271,2025-01-30,Bank Transfer,60846.88,0.0,Paid
PAY02272,INV02272,2025-01-30,UPI,184616.31,0.0,Paid
PAY02273,INV02273,2025-01-27,Cheque,56662.07,0.0,Paid
PAY02274,INV02274,2025-01-18,Debit Card,79276.71,0.0,Paid
PAY02275,INV02275,2025-02-03,UPI,242485.04,0.0,Paid
PAY02276,INV02276,,Cheque,0.0,102762.31,Pending
PAY02277,INV02277,2025-02-25,Bank Transfer,255217.48,0.0,Paid
PAY02278,INV02278,2025-01-25,UPI,184428.4,0.0,Paid
PAY02279,INV02279,2025-03-19,Bank Transfer,274475.08,0.0,Paid
PAY02280,INV02280,2025-01-29,Bank Transfer,179561.01,0.0,Paid
PAY02281,INV02281,2025-02-09,Credit Card,171804.22,0.0,Paid
PAY02282,INV02282,2025-03-18,Credit Card,188204.34,0.0,Paid
PAY02283,INV02283,2025-03-23,Bank Transfer,163864.06,0.0,Paid
PAY02284,INV02284,2025-02-27,UPI,97475.27,42445.06,Partial
PAY02285,INV02285,2025-03-18,UPI,105103.55,144454.3,Partial
PAY02286,INV02286,2025-04-06,Debit Card,306491.49,0.0,Paid
PAY02287,INV02287,2025-02-14,Bank Transfer,58413.98,35150.58,Partial
PAY02288,INV02288,,Bank Transfer,0.0,275334.3,Pending
PAY02289,INV02289,2025-03-06,UPI,261741.7,0.0,Paid
PAY02290,INV02290,2025-03-20,Bank Transfer,113654.06,0.0,Paid
PAY02291,INV02291,2025-04-28,Credit Card,20752.42,0.0,Paid
PAY02292,INV02292,2025-03-18,Debit Card,116289.83,0.0,Paid
PAY02293,INV02293,2025-02-15,Cheque,34022.27,23401.9,Partial
PAY02294,INV02294,2025-04-24,Cheque,180157.56,0.0,Paid
PAY02295,INV02295,2025-03-17,Cheque,316956.02,0.0,Paid
PAY02296,INV02296,2025-03-20,Debit Card,154229.05,101112.39,Partial
PAY02297,INV02297,2025-04-03,Cheque,75674.7,0.0,Paid
PAY02298,INV02298,2025-03-22,Debit Card,15775.36,0.0,Paid
PAY02299,INV02299,2025-03-11,Bank Transfer,139160.53,0.0,Paid
PAY02300,INV02300,2025-04-14,Debit Card,155016.48,0.0,Paid
PAY02301,INV02301,2025-04-22,UPI,109616.18,58925.52,Partial
PAY02302,INV02302,2025-04-18,Debit Card,229135.94,0.0,Paid
PAY02303,INV02303,2025-04-19,Credit Card,115273.02,0.0,Paid
PAY02304,INV02304,2025-02-11,Cheque,124592.25,0.0,Paid
PAY02305,INV02305,2025-02-16,Debit Card,28879.73,0.0,Paid
PAY02306,INV02306,2025-03-19,Bank Transfer,246499.64,0.0,Paid
PAY02307,INV02307,2025-04-04,UPI,189882.83,0.0,Paid
PAY02308,INV02308,2025-04-29,Cheque,262263.61,0.0,Paid
PAY02309,INV02309,2025-03-19,Debit Card,58559.68,0.0,Paid
PAY02310,INV02310,2025-04-25,Cheque,44405.47,0.0,Paid
PAY02311,INV02311,2025-04-24,UPI,274052.82,0.0,Paid
PAY02312,INV02312,2025-04-06,Cheque,72071.21,0.0,Paid
PAY02313,INV02313,2025-04-21,Bank Transfer,74239.05,0.0,Paid
PAY02314,INV02314,2025-03-20,Debit Card,146385.31,0.0,Paid
PAY02315,INV02315,2025-03-30,Credit Card,43556.93,0.0,Paid
PAY02316,INV02316,2025-03-24,UPI,45918.93,0.0,Paid
PAY02317,INV02317,2025-03-23,Cheque,34322.78,0.0,Paid
PAY02318,INV02318,2025-04-15,Bank Transfer,76684.48,0.0,Paid
PAY02319,INV02319,2025-05-05,UPI,178105.01,0.0,Paid
PAY02320,INV02320,2025-02-24,Cheque,7494.25,3612.56,Partial
PAY02321,INV02321,2025-02-14,Debit Card,177416.83,0.0,Paid
PAY02322,INV02322,2025-04-11,UPI,29711.22,0.0,Paid
PAY02323,INV02323,2025-03-26,Bank Transfer,199811.64,0.0,Paid
PAY02324,INV02324,2025-03-24,Cheque,103195.72,0.0,Paid
PAY02325,INV02325,2025-03-27,Debit Card,149856.56,117865.73,Partial
PAY02326,INV02326,2025-03-01,Debit Card,154513.15,0.0,Paid
PAY02327,INV02327,2025-04-05,Cheque,333200.08,0.0,Paid
PAY02328,INV02328,2025-03-17,Cheque,256382.85,0.0,Paid
PAY02329,INV02329,2025-02-14,UPI,190413.56,104295.92,Partial
PAY02330,INV02330,2025-04-14,Cheque,265675.94,0.0,Paid
PAY02331,INV02331,2025-03-21,Bank Transfer,174395.51,32209.39,Partial
PAY02332,INV02332,2025-03-29,UPI,208648.37,0.0,Paid
PAY02333,INV02333,2025-03-15,Debit Card,164436.24,0.0,Paid
PAY02334,INV02334,2025-04-09,Credit Card,169666.17,140988.89,Partial
PAY02335,INV02335,2025-04-02,Credit Card,130377.09,152952.3,Partial
PAY02336,INV02336,2025-03-04,Credit Card,154683.01,0.0,Paid
PAY02337,INV02337,2025-02-15,Credit Card,181108.7,0.0,Paid
PAY02338,INV02338,2025-04-18,Debit Card,335264.49,0.0,Paid
PAY02339,INV02339,2025-05-01,UPI,40079.88,0.0,Paid
PAY02340,INV02340,2025-04-09,Credit Card,248314.42,0.0,Paid
PAY02341,INV02341,2025-02-13,Bank Transfer,205552.99,0.0,Paid
PAY02342,INV02342,2025-02-21,Cheque,290955.31,0.0,Paid
PAY02343,INV02343,2025-03-01,UPI,277334.22,0.0,Paid
PAY02344,INV02344,2025-03-12,Debit Card,34780.01,69602.91,Partial
PAY02345,INV02345,2025-03-11,UPI,141328.72,0.0,Paid
PAY02346,INV02346,2024-03-10,UPI,72695.83,30711.7,Partial
PAY02347,INV02347,,Credit Card,0.0,250318.71,Pending
PAY02348,INV02348,2024-01-05,Cheque,192325.07,0.0,Paid
PAY02349,INV02349,,Cheque,0.0,208686.36,Pending
PAY02350,INV02350,2024-02-10,Cheque,208988.32,0.0,Paid
PAY02351,INV02351,2024-02-04,Credit Card,157442.03,0.0,Paid
PAY02352,INV02352,2023-11-10,Debit Card,108726.03,0.0,Paid
PAY02353,INV02353,2024-02-20,UPI,177262.48,61525.74,Partial
PAY02354,INV02354,2023-11-24,Credit Card,235015.7,0.0,Paid
PAY02355,INV02355,2024-01-09,UPI,6834.26,0.0,Paid
PAY02356,INV02356,2023-12-26,Bank Transfer,224464.56,0.0,Paid
PAY02357,INV02357,2023-11-08,Bank Transfer,48154.8,0.0,Paid
PAY02358,INV02358,2024-02-24,UPI,161687.79,0.0,Paid
PAY02359,INV02359,2024-01-23,Credit Card,155567.01,0.0,Paid
PAY02360,INV02360,2023-12-10,Debit Card,137783.88,0.0,Paid
PAY02361,INV02361,2024-01-22,Bank Transfer,156936.4,0.0,Paid
PAY02362,INV02362,2024-01-28,Credit Card,127199.31,55208.69,Partial
PAY02363,INV02363,2024-01-25,Debit Card,69789.92,0.0,Paid
PAY02364,INV02364,2024-01-02,Bank Transfer,216492.59,0.0,Paid
PAY02365,INV02365,2023-12-22,UPI,161765.67,0.0,Paid
PAY02366,INV02366,2024-01-20,Debit Card,129880.48,0.0,Paid
PAY02367,INV02367,2023-11-30,Debit Card,146594.47,0.0,Paid
PAY02368,INV02368,2023-12-02,UPI,91567.59,0.0,Paid
PAY02369,INV02369,2023-12-28,Bank Transfer,289802.99,0.0,Paid
PAY02370,INV02370,2023-12-08,UPI,83450.43,0.0,Paid
PAY02371,INV02371,2023-12-31,Debit Card,225742.5,0.0,Paid
PAY02372,INV02372,2023-10-20,Credit Card,261181.55,54997.15,Partial
PAY02373,INV02373,2024-03-06,Bank Transfer,318390.25,0.0,Paid
PAY02374,INV02374,2024-03-19,Cheque,343612.64,0.0,Paid
PAY02375,INV02375,2024-02-02,Bank Transfer,48229.9,36094.43,Partial
PAY02376,INV02376,2024-03-13,UPI,21242.71,0.0,Paid
PAY02377,INV02377,2023-12-16,Credit Card,89099.61,144356.07,Partial
PAY02378,INV02378,2023-11-22,Cheque,107352.56,0.0,Paid
PAY02379,INV02379,2023-11-05,Credit Card,183764.94,0.0,Paid
PAY02380,INV02380,2024-02-04,Cheque,114051.54,0.0,Paid
PAY02381,INV02381,2024-01-31,UPI,252392.38,0.0,Paid
PAY02382,INV02382,2023-12-20,Debit Card,160453.27,0.0,Paid
PAY02383,INV02383,2024-01-22,Debit Card,30482.88,0.0,Paid
PAY02384,INV02384,2024-01-09,Debit Card,46467.52,64381.03,Partial
PAY02385,INV02385,2023-11-06,Cheque,137979.29,0.0,Paid
PAY02386,INV02386,2023-12-27,Cheque,8782.27,0.0,Paid
PAY02387,INV02387,2023-12-24,Bank Transfer,19677.97,0.0,Paid
PAY02388,INV02388,,Credit Card,0.0,163868.02,Pending
PAY02389,INV02389,2023-07-11,Bank Transfer,9718.72,0.0,Paid
PAY02390,INV02390,2023-07-18,Cheque,125758.32,0.0,Paid
PAY02391,INV02391,2023-04-24,Debit Card,180308.31,0.0,Paid
PAY02392,INV02392,2023-03-25,Bank Transfer,197814.02,0.0,Paid
PAY02393,INV02393,2023-03-30,UPI,223004.13,0.0,Paid
PAY02394,INV02394,2023-02-15,Bank Transfer,273932.29,45719.5,Partial
PAY02395,INV02395,2023-06-12,Credit Card,152100.17,0.0,Paid
PAY02396,INV02396,,Debit Card,0.0,77368.17,Pending
PAY02397,INV02397,2023-02-20,UPI,266226.05,0.0,Paid
PAY02398,INV02398,2023-07-19,Cheque,148278.8,0.0,Paid
PAY02399,INV02399,2023-01-28,Credit Card,206241.52,0.0,Paid
PAY02400,INV02400,2023-05-27,Credit Card,23928.1,0.0,Paid
PAY02401,INV02401,2023-06-22,Credit Card,224611.88,0.0,Paid
PAY02402,INV02402,2023-04-08,Debit Card,333506.82,0.0,Paid
PAY02403,INV02403,2023-03-24,Bank Transfer,83492.73,0.0,Paid
PAY02404,INV02404,2023-04-04,Debit Card,298430.5,0.0,Paid
PAY02405,INV02405,,UPI,0.0,81185.12,Pending
PAY02406,INV02406,2023-05-11,UPI,6654.14,0.0,Paid
PAY02407,INV02407,2023-05-27,Cheque,51206.55,61649.0,Partial
PAY02408,INV02408,2023-02-08,Credit Card,289199.12,0.0,Paid
PAY02409,INV02409,2023-04-16,Cheque,278104.58,0.0,Paid
PAY02410,INV02410,,Cheque,0.0,37540.05,Pending
PAY02411,INV02411,2023-05-16,Debit Card,165118.62,44979.55,Partial
PAY02412,INV02412,2023-06-27,Debit Card,131792.02,0.0,Paid
PAY02413,INV02413,,Debit Card,0.0,172005.24,Pending
PAY02414,INV02414,2023-06-05,Bank Transfer,177597.85,0.0,Paid
PAY02415,INV02415,2023-04-24,Credit Card,169272.53,0.0,Paid
PAY02416,INV02416,2023-06-16,UPI,226650.33,0.0,Paid
PAY02417,INV02417,2023-04-09,Cheque,288202.43,0.0,Paid
PAY02418,INV02418,2023-04-14,Bank Transfer,210983.29,0.0,Paid
PAY02419,INV02419,2023-04-03,UPI,28069.96,0.0,Paid
PAY02420,INV02420,2023-06-17,UPI,156991.62,39031.69,Partial
PAY02421,INV02421,2023-03-11,Cheque,284316.4,0.0,Paid
PAY02422,INV02422,2023-07-21,Debit Card,146535.69,24644.84,Partial
PAY02423,INV02423,2023-02-22,Debit Card,113092.5,0.0,Paid
PAY02424,INV02424,2023-05-28,Cheque,91681.26,62465.8,Partial
PAY02425,INV02425,2023-03-22,Bank Transfer,61234.44,26942.24,Partial
PAY02426,INV02426,2023-01-31,Credit Card,41442.72,0.0,Paid
PAY02427,INV02427,2023-06-10,Debit Card,240120.5,0.0,Paid
PAY02428,INV02428,2023-04-12,UPI,36597.76,0.0,Paid
PAY02429,INV02429,2023-04-29,Bank Transfer,127253.62,0.0,Paid
PAY02430,INV02430,2023-07-11,UPI,96772.57,0.0,Paid
PAY02431,INV02431,2023-05-05,Credit Card,295226.62,0.0,Paid
PAY02432,INV02432,2023-04-15,Credit Card,183099.07,0.0,Paid
PAY02433,INV02433,2023-03-04,Cheque,106508.5,154290.56,Partial
PAY02434,INV02434,2023-07-07,Credit Card,88342.06,50136.31,Partial
PAY02435,INV02435,2023-04-27,Cheque,283469.87,0.0,Paid
PAY02436,INV02436,2023-07-12,Credit Card,3361.72,4870.9,Partial
PAY02437,INV02437,2023-06-23,Bank Transfer,239360.96,99607.55,Partial
PAY02438,INV02438,2023-03-31,UPI,25677.09,0.0,Paid
PAY02439,INV02439,2023-05-17,Debit Card,223589.76,0.0,Paid
PAY02440,INV02440,2023-02-14,UPI,291120.63,0.0,Paid
PAY02441,INV02441,2023-02-09,Debit Card,126386.13,55275.28,Partial
PAY02442,INV02442,2023-06-14,Debit Card,152996.85,0.0,Paid
PAY02443,INV02443,,Cheque,0.0,262893.32,Pending
PAY02444,INV02444,,Debit Card,0.0,146843.92,Pending
PAY02445,INV02445,,Cheque,0.0,269188.5,Pending
PAY02446,INV02446,2024-02-21,Debit Card,273957.77,0.0,Paid
PAY02447,INV02447,2023-11-20,Bank Transfer,122048.7,0.0,Paid
PAY02448,INV02448,2024-01-30,UPI,47353.34,0.0,Paid
PAY02449,INV02449,2024-03-25,Credit Card,70658.93,0.0,Paid
PAY02450,INV02450,2023-11-29,Bank Transfer,108866.74,0.0,Paid
PAY02451,INV02451,2023-12-25,Credit Card,119765.99,0.0,Paid
PAY02452,INV02452,2023-12-28,Debit Card,99830.18,0.0,Paid
PAY02453,INV02453,2024-03-04,Bank Transfer,194049.94,0.0,Paid
PAY02454,INV02454,2024-04-21,Debit Card,39859.57,0.0,Paid
PAY02455,INV02455,,Cheque,0.0,210145.73,Pending
PAY02456,INV02456,2024-02-23,Debit Card,88434.69,0.0,Paid
PAY02457,INV02457,2024-04-05,UPI,32804.24,0.0,Paid
PAY02458,INV02458,2024-03-29,Cheque,56860.63,40193.72,Partial
PAY02459,INV02459,2024-01-21,Debit Card,119329.45,0.0,Paid
PAY02460,INV02460,2024-01-05,UPI,38045.09,0.0,Paid
PAY02461,INV02461,2023-12-17,Debit Card,83476.39,0.0,Paid
PAY02462,INV02462,,Credit Card,0.0,133142.94,Pending
PAY02463,INV02463,2023-12-10,UPI,277036.62,0.0,Paid
PAY02464,INV02464,2024-04-13,Bank Transfer,140107.71,0.0,Paid
PAY02465,INV02465,2023-12-15,Bank Transfer,282209.51,0.0,Paid
PAY02466,INV02466,,UPI,0.0,171670.47,Pending
