QuoteID,OpportunityID,AccountID,QuoteDate,ExpiryDate,QuoteAmount,DiscountPercent,FinalAmount,Status
QTN03499,OPP06473,ACC02628,2022-10-21,2022-11-20,78624,15,66830.4,Accepted
QTN03500,OPP06477,ACC02852,2022-09-04,2022-10-04,80403,0,80403.0,Sent
QTN03501,OPP06478,ACC04471,2022-09-29,2022-10-29,288903,15,245567.55,Draft
QTN03502,OPP06479,ACC04548,2022-11-06,2022-12-06,30618,0,30618.0,Rejected
QTN03503,OPP06480,ACC00676,2022-09-24,2022-10-24,249348,5,236880.6,Accepted
QTN03504,OPP06481,ACC03564,2022-11-09,2022-12-09,35102,5,33346.9,Accepted
QTN03505,OPP06483,ACC00334,2022-09-17,2022-10-17,173887,10,156498.3,Accepted
QTN03506,OPP06486,ACC04365,2022-10-07,2022-11-06,166836,10,150152.4,Sent
QTN03507,OPP06487,ACC00135,2022-10-23,2022-11-22,247872,15,210691.2,Draft
QTN03508,OPP06488,ACC02251,2022-11-12,2022-12-12,219587,15,186648.95,Sent
QTN03509,OPP06489,ACC02267,2022-10-03,2022-11-02,273338,0,273338.0,Rejected
QTN03510,OPP06490,ACC02526,2022-10-02,2022-11-01,82610,15,70218.5,Draft
QTN03511,OPP06492,ACC00616,2022-10-04,2022-11-03,45279,5,43015.05,Accepted
QTN03512,OPP06493,ACC01903,2022-10-08,2022-11-07,186978,0,186978.0,Accepted
QTN03513,OPP06494,ACC02065,2022-09-29,2022-10-29,198620,10,178758.0,Sent
QTN03514,OPP06495,ACC02677,2022-10-07,2022-11-06,150078,5,142574.1,Draft
QTN03515,OPP06496,ACC02742,2022-10-22,2022-11-21,161868,10,145681.2,Sent
QTN03516,OPP06503,ACC03148,2022-10-24,2022-11-23,266632,5,253300.4,Accepted
QTN03517,OPP06505,ACC03073,2022-10-22,2022-11-21,28468,10,25621.2,Rejected
QTN03518,OPP06509,ACC00795,2022-10-03,2022-11-02,185843,15,157966.55,Accepted
QTN03519,OPP06510,ACC03099,2022-10-14,2022-11-13,158594,0,158594.0,Rejected
QTN03520,OPP06511,ACC03922,2022-11-03,2022-12-03,290231,0,290231.0,Sent
QTN03521,OPP06512,ACC00586,2022-09-15,2022-10-15,299363,15,254458.55,Accepted
QTN03522,OPP06513,ACC02852,2022-10-09,2022-11-08,138524,5,131597.8,Accepted
QTN03523,OPP06519,ACC03808,2022-09-22,2022-10-22,19298,10,17368.2,Sent
QTN03524,OPP06523,ACC03066,2022-10-12,2022-11-11,130709,15,111102.65,Accepted
QTN03525,OPP06525,ACC02691,2022-10-13,2022-11-12,104224,0,104224.0,Accepted
QTN03526,OPP06526,ACC02824,2022-10-01,2022-10-31,210598,0,210598.0,Accepted
QTN03527,OPP06528,ACC00042,2022-10-18,2022-11-17,256268,0,256268.0,Sent
QTN03528,OPP06529,ACC01308,2022-09-23,2022-10-23,131631,10,118467.9,Sent
QTN03529,OPP06531,ACC01815,2022-10-10,2022-11-09,94794,15,80574.9,Accepted
QTN03530,OPP06533,ACC03583,2022-09-30,2022-10-30,100640,15,85544.0,Accepted
QTN03531,OPP06534,ACC00984,2022-10-21,2022-11-20,195916,0,195916.0,Sent
QTN03532,OPP06536,ACC02176,2022-10-24,2022-11-23,244213,15,207581.05,Sent
QTN03533,OPP06541,ACC03150,2023-07-15,2023-08-14,228529,0,228529.0,Rejected
QTN03534,OPP06544,ACC02848,2023-12-07,2024-01-06,96946,15,82404.1,Sent
QTN03535,OPP06548,ACC03016,2023-10-07,2023-11-06,7750,0,7750.0,Sent
QTN03536,OPP06552,ACC02599,2023-07-18,2023-08-17,29699,15,25244.15,Sent
QTN03537,OPP06556,ACC04223,2023-07-15,2023-08-14,87785,15,74617.25,Sent
QTN03538,OPP06557,ACC03653,2023-08-19,2023-09-18,122552,0,122552.0,Accepted
QTN03539,OPP06559,ACC02604,2023-08-11,2023-09-10,132654,5,126021.3,Accepted
QTN03540,OPP06560,ACC04466,2023-10-01,2023-10-31,158954,0,158954.0,Rejected
QTN03541,OPP06561,ACC01961,2023-11-28,2023-12-28,252092,15,214278.2,Draft
QTN03542,OPP06565,ACC02095,2023-10-29,2023-11-28,121832,10,109648.8,Accepted
QTN03543,OPP06566,ACC04963,2023-10-10,2023-11-09,183125,5,173968.75,Draft
QTN03544,OPP06567,ACC00437,2023-12-06,2024-01-05,39468,0,39468.0,Rejected
QTN03545,OPP06569,ACC00028,2023-09-21,2023-10-21,173939,15,147848.15,Sent
QTN03546,OPP06571,ACC00296,2023-12-18,2024-01-17,146133,5,138826.35,Draft
QTN03547,OPP06573,ACC00905,2023-09-29,2023-10-29,147895,10,133105.5,Accepted
QTN03548,OPP06574,ACC01241,2023-11-26,2023-12-26,173054,15,147095.9,Accepted
QTN03549,OPP06575,ACC03162,2023-09-18,2023-10-18,248906,5,236460.7,Accepted
QTN03550,OPP06577,ACC03867,2023-11-15,2023-12-15,37290,5,35425.5,Accepted
QTN03551,OPP06578,ACC04764,2023-10-28,2023-11-27,73891,15,62807.35,Sent
QTN03552,OPP06579,ACC00817,2023-12-03,2024-01-02,265744,10,239169.6,Sent
QTN03553,OPP06580,ACC02491,2023-08-17,2023-09-16,190659,15,162060.15,Accepted
QTN03554,OPP06581,ACC04956,2023-08-03,2023-09-02,19221,5,18259.95,Rejected
QTN03555,OPP06582,ACC01191,2023-12-12,2024-01-11,140697,10,126627.3,Rejected
QTN03556,OPP06583,ACC00916,2023-10-19,2023-11-18,206190,15,175261.5,Accepted
QTN03557,OPP06584,ACC00236,2023-08-26,2023-09-25,142024,5,134922.8,Draft
QTN03558,OPP06587,ACC04530,2023-12-13,2024-01-12,132266,5,125652.7,Sent
QTN03559,OPP06588,ACC04779,2023-11-25,2023-12-25,282214,10,253992.6,Draft
QTN03560,OPP06590,ACC02663,2023-11-14,2023-12-14,88800,5,84360.0,Accepted
QTN03561,OPP06592,ACC02193,2023-11-06,2023-12-06,26461,0,26461.0,Accepted
QTN03562,OPP06594,ACC02124,2023-11-22,2023-12-22,299535,15,254604.75,Sent
QTN03563,OPP06597,ACC02500,2023-11-27,2023-12-27,121994,0,121994.0,Rejected
QTN03564,OPP06598,ACC04516,2023-11-05,2023-12-05,179112,5,170156.4,Accepted
QTN03565,OPP06599,ACC04265,2023-08-09,2023-09-08,121897,0,121897.0,Draft
QTN03566,OPP06600,ACC00825,2023-08-12,2023-09-11,260070,5,247066.5,Accepted
QTN03567,OPP06601,ACC00630,2023-08-05,2023-09-04,133575,5,126896.25,Accepted
QTN03568,OPP06605,ACC04459,2023-09-19,2023-10-19,88912,10,80020.8,Sent
QTN03569,OPP06606,ACC01098,2023-11-15,2023-12-15,211518,0,211518.0,Sent
QTN03570,OPP06609,ACC02678,2023-10-29,2023-11-28,266750,0,266750.0,Sent
QTN03571,OPP06611,ACC02095,2023-08-27,2023-09-26,115396,0,115396.0,Accepted
QTN03572,OPP06613,ACC00665,2023-09-16,2023-10-16,99596,15,84656.6,Accepted
QTN03573,OPP06614,ACC02184,2023-07-21,2023-08-20,230232,10,207208.8,Accepted
QTN03574,OPP06615,ACC02518,2023-12-05,2024-01-04,114962,10,103465.8,Sent
QTN03575,OPP06616,ACC01510,2023-07-15,2023-08-14,282580,15,240193.0,Accepted
QTN03576,OPP06617,ACC00903,2023-08-27,2023-09-26,196735,5,186898.25,Accepted
QTN03577,OPP06618,ACC00687,2023-10-04,2023-11-03,98965,10,89068.5,Accepted
QTN03578,OPP06621,ACC01026,2023-11-29,2023-12-29,275476,15,234154.6,Accepted
QTN03579,OPP06625,ACC03825,2023-08-07,2023-09-06,238209,0,238209.0,Rejected
QTN03580,OPP06626,ACC01341,2023-08-10,2023-09-09,146761,0,146761.0,Draft
QTN03581,OPP06627,ACC01522,2023-07-18,2023-08-17,118094,15,100379.9,Sent
QTN03582,OPP06628,ACC00828,2023-08-25,2023-09-24,21743,0,21743.0,Accepted
QTN03583,OPP06630,ACC01270,2023-11-10,2023-12-10,165317,0,165317.0,Accepted
QTN03584,OPP06632,ACC00239,2023-12-15,2024-01-14,259772,15,220806.2,Sent
QTN03585,OPP06633,ACC02683,2023-10-08,2023-11-07,287953,15,244760.05,Accepted
QTN03586,OPP06635,ACC03372,2023-11-03,2023-12-03,152315,5,144699.25,Accepted
QTN03587,OPP06636,ACC04743,2023-09-14,2023-10-14,193718,10,174346.2,Rejected
QTN03588,OPP06638,ACC03645,2023-11-08,2023-12-08,192086,15,163273.1,Rejected
QTN03589,OPP06640,ACC01464,2023-09-15,2023-10-15,253924,15,215835.4,Draft
QTN03590,OPP06641,ACC00868,2023-09-06,2023-10-06,241468,5,229394.6,Accepted
QTN03591,OPP06645,ACC04191,2023-09-22,2023-10-22,96442,10,86797.8,Sent
QTN03592,OPP06646,ACC03316,2023-10-29,2023-11-28,160658,15,136559.3,Accepted
QTN03593,OPP06647,ACC04489,2023-10-14,2023-11-13,152921,15,129982.85,Draft
QTN03594,OPP06650,ACC01072,2023-10-13,2023-11-12,92097,5,87492.15,Accepted
QTN03595,OPP06652,ACC00270,2023-07-15,2023-08-14,104113,10,93701.7,Sent
QTN03596,OPP06653,ACC00378,2023-09-26,2023-10-26,273213,15,232231.05,Sent
QTN03597,OPP06654,ACC03754,2023-12-24,2024-01-23,41225,5,39163.75,Accepted
QTN03598,OPP06657,ACC00370,2023-07-20,2023-08-19,273291,0,273291.0,Accepted
QTN03599,OPP06658,ACC00835,2023-10-06,2023-11-05,122652,15,104254.2,Sent
QTN03600,OPP06660,ACC04653,2023-08-28,2023-09-27,35317,15,30019.45,Rejected
QTN03601,OPP06661,ACC02608,2023-08-21,2023-09-20,216595,15,184105.75,Rejected
QTN03602,OPP06662,ACC01262,2023-11-24,2023-12-24,231025,5,219473.75,Accepted
QTN03603,OPP06664,ACC02604,2023-12-01,2023-12-31,85899,5,81604.05,Accepted
QTN03604,OPP06671,ACC00894,2023-12-12,2024-01-11,259037,15,220181.45,Accepted
QTN03605,OPP06679,ACC00756,2024-01-01,2024-01-31,298393,10,268553.7,Accepted
QTN03606,OPP06681,ACC03765,2023-12-07,2024-01-06,68907,10,62016.3,Sent
QTN03607,OPP06682,ACC03589,2023-12-03,2024-01-02,40737,0,40737.0,Accepted
QTN03608,OPP06683,ACC01151,2024-01-20,2024-02-19,145828,5,138536.6,Draft
QTN03609,OPP06684,ACC01185,2024-01-10,2024-02-09,46605,0,46605.0,Accepted
QTN03610,OPP06685,ACC00854,2023-12-16,2024-01-15,125257,5,118994.15,Rejected
QTN03611,OPP06687,ACC01445,2023-12-29,2024-01-28,177677,10,159909.3,Sent
QTN03612,OPP06690,ACC04979,2024-01-04,2024-02-03,77518,5,73642.1,Sent
QTN03613,OPP06691,ACC03295,2023-12-16,2024-01-15,261479,5,248405.05,Accepted
QTN03614,OPP06692,ACC02556,2023-12-12,2024-01-11,37391,15,31782.35,Accepted
QTN03615,OPP06693,ACC03454,2023-12-12,2024-01-11,232625,0,232625.0,Sent
QTN03616,OPP06694,ACC04349,2024-01-05,2024-02-04,41736,0,41736.0,Accepted
QTN03617,OPP06695,ACC00422,2024-01-05,2024-02-04,218403,0,218403.0,Sent
QTN03618,OPP06697,ACC02313,2024-01-02,2024-02-01,241036,0,241036.0,Sent
QTN03619,OPP06698,ACC04778,2023-12-25,2024-01-24,116095,10,104485.5,Accepted
QTN03620,OPP06699,ACC01448,2023-12-20,2024-01-19,248406,0,248406.0,Accepted
QTN03621,OPP06700,ACC02120,2024-01-23,2024-02-22,228477,5,217053.15,Sent
QTN03622,OPP06705,ACC00699,2023-12-14,2024-01-13,85616,0,85616.0,Accepted
QTN03623,OPP06707,ACC02233,2023-12-20,2024-01-19,280850,0,280850.0,Sent
QTN03624,OPP06708,ACC04651,2024-01-22,2024-02-21,57668,15,49017.8,Accepted
QTN03625,OPP06709,ACC04770,2023-12-14,2024-01-13,21115,15,17947.75,Accepted
QTN03626,OPP06712,ACC04229,2024-01-24,2024-02-23,75445,10,67900.5,Draft
QTN03627,OPP06714,ACC04760,2024-01-07,2024-02-06,296426,0,296426.0,Sent
QTN03628,OPP06716,ACC04173,2024-01-23,2024-02-22,151677,10,136509.3,Accepted
QTN03629,OPP06717,ACC03105,2024-01-02,2024-02-01,9400,0,9400.0,Sent
QTN03630,OPP06719,ACC02677,2024-01-14,2024-02-13,107409,10,96668.1,Rejected
QTN03631,OPP06720,ACC04546,2024-01-12,2024-02-11,198584,0,198584.0,Accepted
QTN03632,OPP06721,ACC03743,2024-01-26,2024-02-25,243252,5,231089.4,Sent
QTN03633,OPP06723,ACC00202,2023-12-20,2024-01-19,66327,0,66327.0,Accepted
QTN03634,OPP06724,ACC01464,2024-01-18,2024-02-17,220616,10,198554.4,Sent
QTN03635,OPP06726,ACC03278,2023-12-23,2024-01-22,292120,5,277514.0,Sent
QTN03636,OPP06727,ACC00086,2024-01-17,2024-02-16,274221,5,260509.95,Rejected
QTN03637,OPP06728,ACC02329,2023-11-27,2023-12-27,79029,10,71126.1,Accepted
QTN03638,OPP06729,ACC01160,2024-01-19,2024-02-18,254374,15,216217.9,Accepted
QTN03639,OPP06730,ACC04648,2024-01-26,2024-02-25,59442,5,56469.9,Sent
QTN03640,OPP06732,ACC04897,2024-01-16,2024-02-15,149331,10,134397.9,Rejected
QTN03641,OPP06737,ACC00150,2023-12-23,2024-01-22,51644,10,46479.6,Sent
QTN03642,OPP06738,ACC04797,2023-12-26,2024-01-25,235799,15,200429.15,Accepted
QTN03643,OPP06739,ACC02208,2023-12-24,2024-01-23,234524,15,199345.4,Accepted
QTN03644,OPP06740,ACC01129,2023-12-01,2023-12-31,157556,10,141800.4,Accepted
QTN03645,OPP06742,ACC04769,2024-02-03,2024-03-04,181645,15,154398.25,Accepted
QTN03646,OPP06745,ACC04112,2023-12-12,2024-01-11,55903,10,50312.7,Sent
QTN03647,OPP06746,ACC01325,2024-02-04,2024-03-05,247919,0,247919.0,Accepted
QTN03648,OPP06747,ACC02552,2024-01-14,2024-02-13,219830,10,197847.0,Accepted
QTN03649,OPP06749,ACC03724,2023-12-29,2024-01-28,277832,10,250048.8,Sent
QTN03650,OPP06750,ACC00453,2024-01-01,2024-01-31,115284,5,109519.8,Accepted
QTN03651,OPP06751,ACC01068,2024-01-12,2024-02-11,208306,5,197890.7,Sent
QTN03652,OPP06755,ACC03824,2023-12-09,2024-01-08,194813,5,185072.35,Accepted
QTN03653,OPP06757,ACC01800,2024-01-24,2024-02-23,172461,5,163837.95,Accepted
QTN03654,OPP06759,ACC02935,2024-01-28,2024-02-27,45735,0,45735.0,Sent
QTN03655,OPP06760,ACC04795,2024-01-09,2024-02-08,65671,10,59103.9,Sent
QTN03656,OPP06761,ACC02557,2024-01-05,2024-02-04,262873,10,236585.7,Accepted
QTN03657,OPP06762,ACC03851,2024-01-20,2024-02-19,37825,0,37825.0,Sent
QTN03658,OPP06763,ACC04252,2023-12-17,2024-01-16,173028,5,164376.6,Accepted
QTN03659,OPP06764,ACC00319,2024-01-15,2024-02-14,181979,10,163781.1,Accepted
QTN03660,OPP06765,ACC00100,2024-01-15,2024-02-14,269771,0,269771.0,Accepted
QTN03661,OPP06766,ACC02348,2024-01-01,2024-01-31,287510,15,244383.5,Accepted
QTN03662,OPP06767,ACC03492,2023-12-28,2024-01-27,97743,10,87968.7,Accepted
QTN03663,OPP06768,ACC04521,2023-12-11,2024-01-10,177973,5,169074.35,Draft
QTN03664,OPP06769,ACC04401,2024-01-11,2024-02-10,261695,15,222440.75,Draft
QTN03665,OPP06773,ACC00413,2024-01-29,2024-02-28,30825,15,26201.25,Sent
QTN03666,OPP06775,ACC01822,2023-12-13,2024-01-12,297910,5,283014.5,Accepted
QTN03667,OPP06779,ACC03594,2024-01-01,2024-01-31,64429,15,54764.65,Sent
QTN03668,OPP06783,ACC00290,2024-01-29,2024-02-28,191394,10,172254.6,Draft
QTN03669,OPP06784,ACC01676,2024-01-23,2024-02-22,255132,0,255132.0,Rejected
QTN03670,OPP06785,ACC01858,2024-01-26,2024-02-25,158987,5,151037.65,Accepted
QTN03671,OPP06786,ACC02870,2024-01-20,2024-02-19,97756,0,97756.0,Accepted
QTN03672,OPP06787,ACC00121,2023-12-21,2024-01-20,190781,0,190781.0,Sent
QTN03673,OPP06789,ACC04308,2023-12-06,2024-01-05,31056,0,31056.0,Accepted
QTN03674,OPP06791,ACC00317,2024-01-19,2024-02-18,32810,15,27888.5,Accepted
QTN03675,OPP06794,ACC03545,2023-12-28,2024-01-27,289555,10,260599.5,Accepted
QTN03676,OPP06796,ACC01803,2023-12-28,2024-01-27,297800,0,297800.0,Accepted
QTN03677,OPP06797,ACC01739,2024-01-01,2024-01-31,168222,15,142988.7,Accepted
QTN03678,OPP06800,ACC04365,2023-12-18,2024-01-17,98142,10,88327.8,Accepted
QTN03679,OPP06802,ACC01661,2023-12-07,2024-01-06,226160,15,192236.0,Accepted
QTN03680,OPP06803,ACC04644,2022-12-07,2023-01-06,148886,10,133997.4,Rejected
QTN03681,OPP06804,ACC04446,2022-12-02,2023-01-01,210609,0,210609.0,Sent
QTN03682,OPP06805,ACC04540,2023-01-07,2023-02-06,149887,0,149887.0,Sent
QTN03683,OPP06809,ACC03692,2023-05-03,2023-06-02,50292,15,42748.2,Sent
QTN03684,OPP06810,ACC00618,2022-11-10,2022-12-10,261616,5,248535.2,Accepted
QTN03685,OPP06811,ACC01978,2023-01-06,2023-02-05,227242,10,204517.8,Accepted
QTN03686,OPP06812,ACC01458,2023-01-03,2023-02-02,165476,0,165476.0,Rejected
QTN03687,OPP06816,ACC00039,2023-03-11,2023-04-10,164398,0,164398.0,Sent
QTN03688,OPP06817,ACC02818,2023-04-24,2023-05-24,260100,0,260100.0,Sent
QTN03689,OPP06818,ACC01315,2023-01-21,2023-02-20,106402,0,106402.0,Sent
QTN03690,OPP06819,ACC01049,2023-03-22,2023-04-21,113536,15,96505.6,Sent
QTN03691,OPP06821,ACC00311,2023-01-26,2023-02-25,155926,5,148129.7,Accepted
QTN03692,OPP06823,ACC00900,2023-02-17,2023-03-19,237536,5,225659.2,Sent
QTN03693,OPP06824,ACC01041,2022-12-25,2023-01-24,262589,15,223200.65,Accepted
QTN03694,OPP06827,ACC00232,2023-05-12,2023-06-11,209022,0,209022.0,Accepted
QTN03695,OPP06830,ACC00259,2023-04-12,2023-05-12,133854,15,113775.9,Accepted
QTN03696,OPP06831,ACC04065,2023-04-02,2023-05-02,294249,10,264824.1,Accepted
QTN03697,OPP06832,ACC03129,2023-02-21,2023-03-23,282516,5,268390.2,Draft
QTN03698,OPP06833,ACC04083,2023-01-04,2023-02-03,135796,10,122216.4,Accepted
QTN03699,OPP06834,ACC02137,2023-03-24,2023-04-23,127077,5,120723.15,Accepted
QTN03700,OPP06835,ACC04666,2023-04-16,2023-05-16,18141,5,17233.95,Accepted
QTN03701,OPP06836,ACC01988,2023-02-17,2023-03-19,216746,15,184234.1,Draft
QTN03702,OPP06837,ACC01452,2022-11-23,2022-12-23,114372,5,108653.4,Accepted
QTN03703,OPP06840,ACC02419,2023-05-01,2023-05-31,102045,5,96942.75,Accepted
QTN03704,OPP06841,ACC04640,2023-04-14,2023-05-14,284327,5,270110.65,Accepted
QTN03705,OPP06842,ACC01330,2022-12-09,2023-01-08,193157,10,173841.3,Accepted
QTN03706,OPP06844,ACC02350,2023-02-27,2023-03-29,124366,15,105711.1,Accepted
QTN03707,OPP06846,ACC04190,2023-01-29,2023-02-28,63211,0,63211.0,Rejected
QTN03708,OPP06847,ACC04589,2023-04-21,2023-05-21,219358,10,197422.2,Sent
QTN03709,OPP06849,ACC01012,2023-04-20,2023-05-20,254456,5,241733.2,Accepted
QTN03710,OPP06854,ACC00463,2023-01-29,2023-02-28,169109,0,169109.0,Sent
QTN03711,OPP06856,ACC02907,2023-04-17,2023-05-17,148244,10,133419.6,Rejected
QTN03712,OPP06858,ACC03824,2022-11-30,2022-12-30,238113,0,238113.0,Sent
QTN03713,OPP06859,ACC02184,2022-12-28,2023-01-27,166205,0,166205.0,Sent
QTN03714,OPP06860,ACC03335,2023-02-18,2023-03-20,49340,5,46873.0,Sent
QTN03715,OPP06862,ACC00455,2023-04-29,2023-05-29,234059,15,198950.15,Sent
QTN03716,OPP06866,ACC01395,2023-01-31,2023-03-02,167078,0,167078.0,Sent
QTN03717,OPP06867,ACC00954,2023-01-27,2023-02-26,104371,5,99152.45,Sent
QTN03718,OPP06872,ACC02188,2023-04-19,2023-05-19,283065,10,254758.5,Draft
QTN03719,OPP06873,ACC04489,2022-12-23,2023-01-22,277338,10,249604.2,Draft
QTN03720,OPP06875,ACC00557,2022-12-19,2023-01-18,127980,15,108783.0,Accepted
QTN03721,OPP06876,ACC02353,2022-11-18,2022-12-18,103090,5,97935.5,Sent
QTN03722,OPP06878,ACC01039,2022-11-27,2022-12-27,147784,5,140394.8,Accepted
QTN03723,OPP06879,ACC03390,2022-11-13,2022-12-13,131779,15,112012.15,Accepted
QTN03724,OPP06880,ACC04245,2023-03-14,2023-04-13,31971,0,31971.0,Accepted
QTN03725,OPP06881,ACC02459,2023-02-02,2023-03-04,24363,5,23144.85,Sent
QTN03726,OPP06882,ACC00350,2023-01-14,2023-02-13,61657,10,55491.3,Sent
QTN03727,OPP06884,ACC02032,2023-04-13,2023-05-13,254716,0,254716.0,Sent
QTN03728,OPP06885,ACC01452,2023-04-14,2023-05-14,55446,15,47129.1,Sent
QTN03729,OPP06888,ACC02466,2022-11-21,2022-12-21,19106,5,18150.7,Accepted
QTN03730,OPP06889,ACC00230,2023-05-02,2023-06-01,73560,10,66204.0,Accepted
QTN03731,OPP06890,ACC03045,2023-03-08,2023-04-07,75075,5,71321.25,Sent
QTN03732,OPP06891,ACC02092,2023-01-18,2023-02-17,105740,10,95166.0,Accepted
QTN03733,OPP06892,ACC03456,2023-05-02,2023-06-01,119927,5,113930.65,Accepted
QTN03734,OPP06894,ACC03189,2023-02-25,2023-03-27,188329,15,160079.65,Accepted
QTN03735,OPP06895,ACC00898,2023-01-23,2023-02-22,176770,5,167931.5,Sent
QTN03736,OPP06897,ACC03459,2023-03-13,2023-04-12,298505,0,298505.0,Sent
QTN03737,OPP06898,ACC00947,2023-04-17,2023-05-17,148518,15,126240.3,Sent
QTN03738,OPP06900,ACC03302,2023-03-31,2023-04-30,65009,15,55257.65,Accepted
QTN03739,OPP06901,ACC01037,2023-02-08,2023-03-10,64847,5,61604.65,Rejected
QTN03740,OPP06905,ACC04024,2023-02-03,2023-03-05,61474,5,58400.3,Accepted
QTN03741,OPP06906,ACC01801,2023-03-29,2023-04-28,55695,0,55695.0,Accepted
QTN03742,OPP06907,ACC04528,2023-02-09,2023-03-11,201109,0,201109.0,Accepted
QTN03743,OPP06909,ACC00559,2023-03-11,2023-04-10,253943,15,215851.55,Sent
QTN03744,OPP06910,ACC04679,2023-03-20,2023-04-19,44920,0,44920.0,Accepted
QTN03745,OPP06911,ACC04669,2023-04-27,2023-05-27,218550,5,207622.5,Accepted
QTN03746,OPP06913,ACC02433,2023-01-28,2023-02-27,67977,5,64578.15,Accepted
QTN03747,OPP06915,ACC03545,2022-12-30,2023-01-29,225133,10,202619.7,Accepted
QTN03748,OPP06918,ACC04034,2023-02-25,2023-03-27,241672,15,205421.2,Accepted
QTN03749,OPP06919,ACC03140,2022-11-23,2022-12-23,204561,10,184104.9,Accepted
QTN03750,OPP06921,ACC02799,2023-03-18,2023-04-17,98960,10,89064.0,Accepted
QTN03751,OPP06924,ACC03217,2023-03-16,2023-04-15,161810,10,145629.0,Sent
QTN03752,OPP06925,ACC03489,2023-02-09,2023-03-11,104312,15,88665.2,Sent
QTN03753,OPP06926,ACC01221,2023-04-14,2023-05-14,116505,0,116505.0,Sent
QTN03754,OPP06929,ACC04103,2022-12-04,2023-01-03,285545,5,271267.75,Accepted
QTN03755,OPP06930,ACC02970,2023-02-10,2023-03-12,250576,10,225518.4,Accepted
QTN03756,OPP06933,ACC00944,2023-02-22,2023-03-24,70209,15,59677.65,Sent
QTN03757,OPP06935,ACC01852,2022-12-03,2023-01-02,125990,0,125990.0,Sent
QTN03758,OPP06938,ACC02903,2022-12-30,2023-01-29,28511,0,28511.0,Rejected
QTN03759,OPP06939,ACC00144,2023-02-13,2023-03-15,141506,15,120280.1,Rejected
QTN03760,OPP06940,ACC03913,2022-11-30,2022-12-30,114690,5,108955.5,Sent
QTN03761,OPP06944,ACC00190,2023-04-23,2023-05-23,86964,10,78267.6,Accepted
QTN03762,OPP06945,ACC01110,2022-12-11,2023-01-10,51671,15,43920.35,Rejected
QTN03763,OPP06946,ACC02206,2023-01-26,2023-02-25,86993,10,78293.7,Sent
QTN03764,OPP06950,ACC03158,2023-02-24,2023-03-26,92673,10,83405.7,Accepted
QTN03765,OPP06951,ACC03655,2023-01-18,2023-02-17,97243,15,82656.55,Accepted
QTN03766,OPP06955,ACC00474,2023-05-06,2023-06-05,142217,10,127995.3,Sent
QTN03767,OPP06957,ACC01162,2023-03-26,2023-04-25,126145,15,107223.25,Rejected
QTN03768,OPP06961,ACC02377,2023-01-27,2023-02-26,192662,15,163762.7,Accepted
QTN03769,OPP06962,ACC03989,2023-03-19,2023-04-18,222694,10,200424.6,Accepted
QTN03770,OPP06963,ACC01683,2023-02-28,2023-03-30,122681,5,116546.95,Sent
QTN03771,OPP06964,ACC03859,2023-01-05,2023-02-04,181200,0,181200.0,Accepted
QTN03772,OPP06965,ACC04215,2022-12-07,2023-01-06,261114,15,221946.9,Draft
QTN03773,OPP06966,ACC02497,2022-12-10,2023-01-09,57648,0,57648.0,Draft
QTN03774,OPP06967,ACC02158,2023-04-09,2023-05-09,50379,0,50379.0,Accepted
QTN03775,OPP06969,ACC02517,2023-03-10,2023-04-09,89746,0,89746.0,Draft
QTN03776,OPP06970,ACC02883,2022-11-26,2022-12-26,127013,10,114311.7,Accepted
QTN03777,OPP06972,ACC02462,2023-03-12,2023-04-11,46051,5,43748.45,Rejected
QTN03778,OPP06973,ACC04514,2023-04-17,2023-05-17,11527,10,10374.3,Sent
QTN03779,OPP06975,ACC01563,2023-03-17,2023-04-16,118940,5,112993.0,Accepted
QTN03780,OPP06977,ACC01382,2023-04-11,2023-05-11,9602,10,8641.8,Sent
QTN03781,OPP06979,ACC04616,2023-02-11,2023-03-13,137675,10,123907.5,Sent
QTN03782,OPP06980,ACC03376,2023-02-28,2023-03-30,157137,15,133566.45,Accepted
QTN03783,OPP06981,ACC01992,2023-05-09,2023-06-08,246669,10,222002.1,Rejected
QTN03784,OPP06983,ACC02619,2023-04-07,2023-05-07,178367,10,160530.3,Sent
QTN03785,OPP06986,ACC03163,2022-11-21,2022-12-21,65521,10,58968.9,Accepted
QTN03786,OPP06991,ACC04087,2023-01-04,2023-02-03,98483,5,93558.85,Sent
QTN03787,OPP06992,ACC04771,2022-11-22,2022-12-22,242790,5,230650.5,Sent
QTN03788,OPP06993,ACC00694,2023-01-28,2023-02-27,149937,10,134943.3,Accepted
QTN03789,OPP06998,ACC04864,2023-04-27,2023-05-27,233233,15,198248.05,Accepted
QTN03790,OPP06999,ACC01984,2023-02-13,2023-03-15,44217,15,37584.45,Draft
QTN03791,OPP07001,ACC01841,2022-11-14,2022-12-14,31965,15,27170.25,Accepted
QTN03792,OPP07004,ACC01407,2022-11-27,2022-12-27,174518,10,157066.2,Accepted
QTN03793,OPP07007,ACC00695,2023-01-07,2023-02-06,231546,15,196814.1,Accepted
QTN03794,OPP07009,ACC02444,2023-03-24,2023-04-23,103024,15,87570.4,Draft
QTN03795,OPP07010,ACC01665,2023-01-31,2023-03-02,218033,0,218033.0,Rejected
QTN03796,OPP07012,ACC02723,2022-12-31,2023-01-30,15975,0,15975.0,Accepted
QTN03797,OPP07014,ACC01417,2023-03-01,2023-03-31,257214,10,231492.6,Accepted
